#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_3627024 flag=0 multi=93.8848 len=3244	0.4525	3244	0.5607	26.2022	850	5	7	0.5524	0	0.89
k127_3634507 flag=0 multi=59.8610 len=2321	0.6389	2321	0.5541	40.7583	946	7	5	0.5572	0	0.93
k127_3635737 flag=0 multi=95.1125 len=9084	0.9283	9084	0.5481	34.1259	3100	32	32	0.5601	0	1.69
k127_3636637 flag=0 multi=71.0000 len=2107	0.9103	2107	0.5634	50.1661	1057	9	8	0.5854	1	1.14
k127_3657966 flag=1 multi=45.0000 len=3152	1.1716	3152	0.5679	38.5787	1216	14	13	0.5564	0	1.93
k127_3703275 flag=0 multi=67.0462 len=4387	0.5320	4387	0.5733	28.1286	1234	10	8	0.5632	0	1.10
k127_3725234 flag=1 multi=95.5499 len=4699	0.5897	4699	0.5659	25.5161	1199	11	12	0.5785	0	1.29
k127_3725799 flag=0 multi=73.4200 len=6260	0.4353	6260	0.5617	26.5176	1660	11	10	0.5584	0	0.84
k127_3806828 flag=0 multi=133.0000 len=4760	0.8132	4760	0.5506	37.6471	1792	14	17	0.5712	0	1.43
k127_3813311 flag=0 multi=39.4254 len=1702	0.8684	1702	0.5358	29.4360	501	7	5	0.5766	0	1.57
k127_3816413 flag=0 multi=42.9180 len=1724	0.5679	1724	0.5626	40.1392	692	5	3	0.5600	0	0.76
k127_3819968 flag=0 multi=86.3439 len=20759	0.1502	20759	0.5512	10.7471	2231	11	12	0.5421	0	0.46
k127_3824018 flag=0 multi=50.8045 len=4557	2.9460	4557	0.5541	73.4036	3345	51	53	0.5522	2	3.37
k127_3836583 flag=0 multi=93.0669 len=7618	0.7148	7618	0.5538	36.3219	2767	16	29	0.5637	0	1.12
k127_3872913 flag=0 multi=103.8157 len=2113	1.1439	2113	0.5726	52.3426	1106	7	9	0.5775	1	1.35
k127_3880574 flag=0 multi=81.0000 len=1274	1.8344	1274	0.5856	77.9435	993	7	10	0.5962	1	1.98
k127_3899630 flag=0 multi=192.0000 len=3357	0.3500	3357	0.5559	19.4519	653	5	4	0.5621	0	0.80
k127_3903779 flag=0 multi=114.0931 len=1577	0.4502	1577	0.5453	28.8523	455	2	3	0.5415	0	0.76
k127_3929115 flag=0 multi=84.0698 len=8284	0.6264	8284	0.5704	32.7740	2715	23	19	0.5901	0	1.04
k127_3929770 flag=0 multi=69.4641 len=3934	1.6126	3934	0.5597	58.1342	2287	21	28	0.5684	1	1.93
k127_3947678 flag=0 multi=80.8813 len=4720	0.5167	4720	0.5371	27.6059	1303	8	11	0.5456	0	0.96
k127_3958598 flag=0 multi=118.6933 len=2442	0.4300	2442	0.5397	17.4038	425	3	5	0.5352	0	1.14
k127_3966250 flag=0 multi=73.3437 len=2865	2.7766	2865	0.5627	88.6911	2541	30	34	0.5751	2	2.40
k127_3975729 flag=0 multi=113.9454 len=4340	0.5671	4340	0.5641	27.8802	1210	8	10	0.5725	0	1.05
k127_3989257 flag=1 multi=51.0000 len=1527	0.0537	1527	0.5377	5.3700	82	0	1	0.5641	0	0.23
k127_3996409 flag=1 multi=49.5925 len=3661	0.8506	3661	0.5791	35.3455	1294	13	13	0.6035	0	1.50
k127_4006552 flag=0 multi=65.9026 len=3157	0.2661	3157	0.5337	11.4666	362	4	2	0.5017	0	0.84
k127_4006687 flag=0 multi=75.7830 len=1279	0.0000	1279	0.5715	0.0000	0	0	0	0.0000	-1	0.00
k127_4024570 flag=0 multi=85.1491 len=2387	0.7616	2387	0.5693	23.7537	567	9	5	0.5724	0	1.69
k127_4073417 flag=0 multi=86.7161 len=2089	1.8808	2089	0.5515	44.9497	939	13	16	0.5153	0	4.30
k127_4111351 flag=0 multi=44.7249 len=4624	0.4635	4624	0.5417	26.5787	1229	8	9	0.5626	0	0.88
k127_4126026 flag=0 multi=61.9882 len=2666	0.5859	2666	0.5844	28.7697	767	8	5	0.5748	0	1.19
k127_4134075 flag=0 multi=43.3199 len=8802	0.8995	8802	0.5604	30.1295	2652	31	34	0.5524	0	1.91
k127_4166312 flag=0 multi=78.0000 len=1031	0.8438	1031	0.5393	46.4597	479	3	3	0.4688	0	1.18
k127_4177580 flag=0 multi=51.2636 len=3443	1.6404	3443	0.5626	65.2919	2248	16	25	0.5795	1	1.82
k127_4178787 flag=0 multi=132.1721 len=7913	1.3945	7913	0.5657	51.1311	4046	45	44	0.5637	1	1.98
k127_4192866 flag=0 multi=110.8213 len=3982	1.0394	3982	0.5826	60.0452	2391	17	17	0.5735	1	1.13
k127_4218441 flag=1 multi=55.5313 len=9594	0.3473	9594	0.5460	15.8849	1524	11	17	0.5291	0	1.05
k127_4222403 flag=0 multi=98.0824 len=4446	0.4422	4446	0.5711	31.3315	1393	8	8	0.5534	0	0.73
k127_4229605 flag=0 multi=96.2752 len=4912	0.5731	4912	0.5605	24.7557	1216	11	10	0.5576	0	1.17
k127_4234593 flag=0 multi=110.9971 len=13596	0.8411	13596	0.5536	34.9147	4747	42	45	0.5750	0	1.65
k127_4237386 flag=0 multi=95.2390 len=16443	0.3576	16443	0.5434	22.1310	3639	24	24	0.5333	0	0.76
k127_4250810 flag=1 multi=64.3258 len=2610	0.1663	2610	0.5636	11.3027	295	2	2	0.5300	0	0.50
k127_4257858 flag=0 multi=82.2828 len=7274	1.3416	7274	0.5591	51.7734	3766	36	40	0.5615	1	1.78
k127_4283544 flag=0 multi=32.5611 len=2328	0.3204	2328	0.5485	23.9691	558	2	4	0.5598	0	0.64
k127_4294813 flag=0 multi=54.0000 len=2701	0.1262	2701	0.5435	8.2562	223	1	2	0.5396	0	0.44
k127_4306987 flag=1 multi=39.0000 len=1761	0.4049	1761	0.5537	27.4276	483	2	4	0.5776	0	0.72
k127_4309571 flag=1 multi=38.1743 len=3415	0.6969	3415	0.5678	45.1537	1542	10	10	0.5486	0	0.98
k127_4336120 flag=0 multi=44.0537 len=4967	0.4876	4967	0.5347	20.2335	1005	9	9	0.5096	0	1.21
k127_4341614 flag=0 multi=55.4112 len=5618	0.2483	5618	0.5495	15.3969	865	5	6	0.5128	0	0.69
k127_4344205 flag=0 multi=32.1700 len=1474	1.0034	1474	0.5305	61.7368	910	7	4	0.5807	1	1.07
k127_4352996 flag=1 multi=72.9989 len=3662	1.1898	3662	0.5713	23.5937	864	17	15	0.5637	0	2.81
k127_4356964 flag=0 multi=104.0000 len=2299	4.5681	2299	0.5459	79.8173	1835	43	37	0.5611	3	4.40
k127_4365788 flag=0 multi=81.8477 len=10276	1.4645	10276	0.5477	50.1460	5153	61	63	0.5638	1	2.25
k127_4373253 flag=0 multi=72.8680 len=6422	1.3363	6422	0.5723	45.3597	2913	29	36	0.6100	0	1.94
k127_4374270 flag=0 multi=45.6804 len=1463	0.1975	1463	0.5571	11.1415	163	1	1	0.5848	0	0.57
k127_4376209 flag=0 multi=46.2554 len=1106	0.9313	1106	0.5145	36.4376	403	4	4	0.5189	0	1.41
k127_4404387 flag=0 multi=31.7395 len=4814	1.2370	4814	0.5536	33.1533	1596	24	22	0.5675	0	2.84
k127_4421597 flag=0 multi=78.1977 len=2165	0.4952	2165	0.5409	22.1247	479	7	4	0.6007	0	1.05
k127_4443798 flag=0 multi=34.4695 len=1290	1.9721	1290	0.5403	53.7984	694	11	9	0.5657	1	2.15
k127_4459770 flag=0 multi=66.6261 len=6787	0.3678	6787	0.5580	16.3548	1110	11	9	0.5998	0	1.03
k127_4461599 flag=0 multi=44.7987 len=7001	0.2018	7001	0.5583	12.4268	870	5	5	0.5309	0	0.58
k127_4472003 flag=0 multi=117.9514 len=7992	1.0649	7992	0.5578	37.2623	2978	30	37	0.5749	0	1.82
k127_4474509 flag=0 multi=96.7380 len=4750	1.0655	4750	0.5691	38.6526	1836	19	21	0.5527	0	2.21
k127_4487785 flag=0 multi=112.0000 len=1283	35.1800	1283	0.5175	89.7116	1151	172	169	0.4957	38	32.52
k127_4500670 flag=0 multi=62.8604 len=18278	1.7494	18278	0.5655	60.8382	11120	123	128	0.5702	1	2.17
k127_4501989 flag=0 multi=121.9835 len=2670	1.0663	2670	0.5225	53.5955	1431	12	13	0.5290	1	1.18
k127_4525055 flag=0 multi=101.5726 len=8857	0.5343	8857	0.5352	26.7924	2373	16	20	0.5453	0	1.01
k127_4530273 flag=1 multi=48.3916 len=1861	0.0000	1861	0.5717	0.0000	0	0	0	0.0000	-1	0.00
k127_4538477 flag=1 multi=35.7246 len=9248	2.3736	9248	0.5647	55.0173	5088	80	93	0.5932	1	3.86
k127_4542810 flag=0 multi=108.3535 len=1997	0.1347	1997	0.5353	10.4657	209	1	2	0.5204	0	0.42
k127_4549704 flag=0 multi=41.2853 len=1806	0.2143	1806	0.5670	16.8882	305	2	1	0.6070	0	0.51
k127_4569995 flag=0 multi=82.1364 len=8582	0.8165	8582	0.5548	34.2927	2943	23	33	0.5240	0	1.66
k127_4578083 flag=0 multi=165.8070 len=3257	0.6653	3257	0.5603	33.0058	1075	9	8	0.5624	0	1.20
k127_4591493 flag=0 multi=62.5499 len=1069	1.5491	1069	0.5313	59.5884	637	6	5	0.5469	1	2.18
k127_4598705 flag=0 multi=154.8125 len=3156	0.1080	3156	0.5507	6.0837	192	1	2	0.5191	0	0.44
k127_4618884 flag=0 multi=44.0143 len=4266	1.3359	4266	0.5518	57.0323	2433	22	22	0.5763	1	1.57
k127_4632227 flag=0 multi=48.0530 len=8856	0.7647	8856	0.5487	37.7484	3343	25	27	0.5375	0	1.36
k127_4643119 flag=0 multi=74.9432 len=4880	0.6545	4880	0.5707	25.3279	1236	14	13	0.5908	0	1.42
k127_4651323 flag=1 multi=124.2658 len=2249	0.2281	2249	0.5469	18.4082	414	2	3	0.5518	0	0.51
k127_4652529 flag=0 multi=125.7241 len=1486	2.6676	1486	0.5720	84.1857	1251	16	13	0.5687	2	2.35
k127_4684146 flag=0 multi=63.0568 len=1694	0.3436	1694	0.5071	21.5466	365	2	2	0.4991	0	0.69
k127_4687371 flag=0 multi=45.5328 len=9714	0.7153	9714	0.5562	35.2378	3423	22	31	0.5652	0	1.18
k127_4706863 flag=0 multi=130.5344 len=5247	3.9642	5247	0.5746	85.6108	4492	84	84	0.5817	4	3.18
k127_4712360 flag=0 multi=113.0000 len=3255	0.2922	3255	0.5481	15.4531	503	3	5	0.5571	0	0.77
k127_4741732 flag=0 multi=69.7840 len=1914	0.4044	1914	0.5643	28.5266	546	2	4	0.5637	0	0.69
k127_4750284 flag=0 multi=58.0052 len=4706	2.0572	4706	0.5542	58.7973	2767	39	39	0.5577	1	2.60
k127_4752862 flag=0 multi=160.0000 len=2619	0.6109	2619	0.5414	32.3406	847	8	5	0.5245	0	1.01
k127_4761380 flag=0 multi=68.3301 len=14074	0.5099	14074	0.5460	29.0109	4083	29	29	0.5629	0	0.93
k127_4773183 flag=0 multi=43.0000 len=1709	1.0954	1709	0.5793	61.0884	1044	9	7	0.5983	1	1.13
k127_4774184 flag=0 multi=127.9491 len=1797	0.2348	1797	0.5409	20.9794	377	2	2	0.5565	0	0.48
k127_4775372 flag=0 multi=75.2696 len=5201	0.5080	5201	0.5691	25.3221	1317	11	9	0.5701	0	1.03
k127_4790846 flag=0 multi=49.9790 len=1841	0.5339	1841	0.5356	26.0728	480	3	5	0.5495	0	1.04
k127_4797046 flag=0 multi=128.3430 len=7170	0.5107	7170	0.5540	25.2022	1807	13	15	0.5654	0	1.03
k127_4801694 flag=0 multi=52.3574 len=5891	0.9121	5891	0.5644	32.0998	1891	24	18	0.5706	0	1.85
k127_4803582 flag=1 multi=170.7789 len=4497	0.5092	4497	0.5490	26.9958	1214	10	7	0.5550	0	0.98
k127_4808512 flag=0 multi=122.9783 len=3266	0.3194	3266	0.5318	21.8004	712	6	3	0.5503	0	0.67
k127_4818451 flag=0 multi=87.5972 len=8415	1.0343	8415	0.5614	41.9489	3530	32	40	0.5671	0	1.68
k127_4836884 flag=0 multi=103.9154 len=3200	1.3644	3200	0.5097	53.3438	1707	16	20	0.5675	1	1.72
k127_4858074 flag=0 multi=80.0000 len=2073	2.3816	2073	0.5615	61.0709	1266	22	21	0.5658	2	3.07
k127_4877917 flag=1 multi=49.1958 len=10154	0.5761	10154	0.5488	30.2442	3071	22	23	0.5466	0	1.05
k127_4903186 flag=0 multi=59.8898 len=5927	0.6464	5927	0.5539	35.4648	2102	16	15	0.5901	0	1.07
k127_4908219 flag=1 multi=37.7122 len=1597	0.1860	1597	0.5686	13.0244	208	1	1	0.5960	0	0.51
k127_4914990 flag=0 multi=70.0000 len=4307	0.4639	4307	0.5609	26.8632	1157	7	9	0.5735	0	0.89
k127_4920093 flag=0 multi=138.8654 len=1249	1.1617	1249	0.5316	48.8391	610	5	5	0.5560	0	1.51
k127_4952832 flag=0 multi=103.5835 len=2739	0.9288	2739	0.5728	36.8383	1009	11	10	0.5842	0	1.45
k127_4965515 flag=0 multi=97.4580 len=6802	1.1086	6802	0.5328	50.1176	3409	31	30	0.5466	1	1.48
k127_4972605 flag=0 multi=50.8593 len=2786	0.0962	2786	0.5520	8.2556	230	2	1	0.5634	0	0.34
k127_4998508 flag=0 multi=48.0611 len=2761	0.4437	2761	0.5712	29.0837	803	6	4	0.5727	0	0.79
k127_5007998 flag=0 multi=109.9694 len=9232	0.8661	9232	0.5634	40.0563	3698	33	34	0.5709	0	1.47
k127_5008256 flag=0 multi=40.2684 len=4560	0.4228	4560	0.5450	21.1404	964	6	8	0.5366	0	0.96
k127_5011753 flag=0 multi=87.9047 len=3233	1.8379	3233	0.5462	46.8296	1514	21	28	0.6071	0	3.39
k127_5017167 flag=1 multi=57.7611 len=2705	1.0166	2705	0.5689	42.4769	1149	10	11	0.5571	0	1.59
k127_5023163 flag=0 multi=38.1475 len=1273	1.3881	1273	0.5428	38.7274	493	6	7	0.5628	0	2.08
k127_5025705 flag=0 multi=47.0000 len=1161	0.8803	1161	0.5461	37.0370	430	4	4	0.5232	0	1.47
k127_5042324 flag=0 multi=75.0095 len=2854	0.4695	2854	0.5526	25.9285	740	5	5	0.5535	0	0.92
k127_5054131 flag=0 multi=85.7003 len=4151	1.6027	4151	0.5654	56.4683	2344	22	31	0.5745	1	2.06
k127_5059950 flag=1 multi=34.4829 len=2324	1.6321	2324	0.5495	52.7539	1226	13	18	0.5936	1	1.97
k127_5069595 flag=0 multi=51.3878 len=1718	0.8877	1718	0.5256	56.5774	972	4	9	0.5369	1	1.13
k127_5072018 flag=0 multi=83.9648 len=3931	0.8097	3931	0.5602	51.1829	2012	8	11	0.5676	1	1.11
k127_5096988 flag=1 multi=43.6152 len=3492	0.9868	3492	0.5418	48.5682	1696	11	17	0.5478	0	1.39
k127_5109986 flag=0 multi=73.0727 len=1048	0.1412	1048	0.5582	14.1221	148	0	1	0.5878	0	0.35
k127_5131244 flag=0 multi=33.6315 len=3674	0.1628	3674	0.5577	13.5547	498	4	1	0.5430	0	0.44
k127_5138171 flag=0 multi=132.9870 len=2824	0.9391	2824	0.5478	40.3329	1139	9	11	0.5494	0	1.40
k127_5147141 flag=0 multi=62.5945 len=5251	0.2998	5251	0.5513	19.6915	1034	8	7	0.5534	0	0.76
k127_5158001 flag=1 multi=98.6950 len=1255	0.0359	1255	0.5307	3.5857	45	0	1	0.5778	0	0.19
k127_5189593 flag=0 multi=127.8655 len=5361	0.5240	5361	0.5493	29.0990	1560	18	7	0.5333	0	1.13
k127_5195015 flag=0 multi=38.0000 len=1839	1.0201	1839	0.5454	58.1294	1069	6	7	0.5429	1	1.07
k127_5232137 flag=1 multi=74.3719 len=3101	0.5869	3101	0.5698	28.5392	885	11	5	0.5661	0	1.23
k127_5265726 flag=0 multi=42.0669 len=2804	0.4123	2804	0.5417	27.3894	768	5	4	0.5418	0	0.75
k127_5269865 flag=0 multi=67.3127 len=7419	0.6862	7419	0.5526	30.6106	2271	15	23	0.5598	0	1.39
k127_5273617 flag=0 multi=58.6225 len=4185	0.5185	4185	0.5431	32.9749	1380	10	8	0.5582	0	0.81
k127_5277905 flag=0 multi=52.3555 len=6181	0.9628	6181	0.5457	40.1877	2484	24	20	0.5475	0	1.48
k127_5285151 flag=0 multi=78.7044 len=1152	1.4080	1152	0.5391	61.2847	706	7	6	0.5436	1	1.86
k127_5290499 flag=0 multi=95.9611 len=2519	1.6336	2519	0.5109	63.8349	1608	14	19	0.5492	2	1.50
k127_5308416 flag=0 multi=59.4130 len=3030	0.9554	3030	0.5584	39.9010	1209	11	12	0.5791	0	1.77
k127_5314812 flag=1 multi=76.9014 len=8192	0.4968	8192	0.5515	24.2188	1984	16	16	0.5332	0	1.21
k127_5318878 flag=0 multi=64.1691 len=3876	1.2650	3876	0.5777	47.2136	1830	17	21	0.5514	0	1.79
k127_5326339 flag=1 multi=131.0000 len=1712	0.9299	1712	0.5280	36.5070	625	7	6	0.5691	0	1.44
k127_5384043 flag=0 multi=61.0000 len=1804	0.6585	1804	0.5388	32.3171	583	11	3	0.5585	0	1.17
k127_5384447 flag=0 multi=80.9431 len=3258	0.5875	3258	0.5608	27.2253	887	7	7	0.5566	0	1.22
k127_5411115 flag=0 multi=86.0000 len=3063	0.1724	3063	0.5416	13.5815	416	2	3	0.6061	0	0.46
k127_5427928 flag=0 multi=66.0312 len=2815	1.5879	2815	0.5581	70.2664	1978	14	21	0.5657	1	1.51
k127_5430829 flag=0 multi=85.3365 len=2439	0.5482	2439	0.5453	37.0234	903	6	5	0.5301	0	0.83
k127_5433295 flag=0 multi=73.1106 len=2495	1.5832	2495	0.5435	69.3788	1731	14	15	0.5318	1	1.51
k127_5433875 flag=0 multi=154.4265 len=5046	0.3599	5046	0.5545	21.2049	1070	8	6	0.5938	0	0.82
k127_5462199 flag=1 multi=78.9961 len=1163	0.0000	1163	0.5572	0.0000	0	0	0	0.0000	-1	0.00
k127_5463621 flag=0 multi=52.7767 len=5841	0.1995	5841	0.5550	11.4022	666	4	5	0.5797	0	0.68
k127_5481428 flag=0 multi=60.6605 len=11669	1.9384	11669	0.5750	40.5090	4727	105	78	0.6099	0	5.32
k127_5507365 flag=0 multi=49.6173 len=1188	0.6515	1188	0.5513	34.1751	406	3	3	0.5484	0	1.02
k127_5508825 flag=0 multi=43.7119 len=1394	0.4756	1394	0.5273	24.0316	335	3	2	0.5490	0	0.91
k127_5515038 flag=0 multi=89.2807 len=2938	1.3261	2938	0.5630	52.7910	1551	16	16	0.5515	1	2.02
k127_5549727 flag=0 multi=76.7093 len=2838	0.2023	2838	0.5620	14.6934	417	2	3	0.5328	0	0.52
k127_5553807 flag=0 multi=43.5394 len=5874	5.9079	5874	0.5466	74.2765	4363	132	135	0.5880	2	11.32
k127_5562760 flag=1 multi=57.0000 len=1066	1.2833	1066	0.5844	48.1238	513	5	5	0.5886	0	1.70
k127_5589639 flag=1 multi=82.5787 len=5921	1.0461	5921	0.5359	49.8733	2953	22	27	0.5376	0	1.44
k127_5590062 flag=0 multi=90.2136 len=1920	1.5380	1920	0.5526	57.3438	1101	18	5	0.5466	1	2.39
k127_5598124 flag=0 multi=68.0621 len=3281	0.0603	3281	0.5660	6.0347	198	1	1	0.5000	0	0.24
k127_5599494 flag=0 multi=79.4597 len=2370	1.0038	2370	0.5591	59.9578	1421	7	13	0.5445	1	1.09
k127_5604111 flag=0 multi=104.5937 len=2273	0.2112	2273	0.5587	11.0427	251	2	2	0.5365	0	0.67
k127_5605306 flag=0 multi=150.0000 len=1436	1.4450	1436	0.5348	47.8412	687	5	11	0.5304	0	2.21
k127_5608157 flag=0 multi=80.9766 len=4137	0.4158	4137	0.5460	26.5893	1100	7	7	0.5363	0	0.74
k127_5609263 flag=0 multi=122.0903 len=3892	0.2408	3892	0.5794	14.1572	551	4	4	0.5407	0	0.63
k127_5643204 flag=0 multi=43.3768 len=3835	0.4164	3835	0.5645	33.8462	1298	7	6	0.5592	0	0.63
k127_5643327 flag=1 multi=29.0000 len=1001	0.2408	1001	0.5724	14.0859	141	1	1	0.5374	0	0.62
k127_5649141 flag=1 multi=78.8827 len=3144	0.4990	3144	0.5763	23.6959	745	6	7	0.5642	0	1.04
k127_5651893 flag=0 multi=55.4176 len=5230	1.1033	5230	0.5541	41.8356	2188	23	23	0.5441	0	2.02
k127_5667343 flag=0 multi=83.0000 len=2316	0.0522	2316	0.5350	5.2245	121	1	0	0.6033	0	0.22
k127_5668700 flag=0 multi=79.0185 len=3214	2.1889	3214	0.5604	70.9396	2280	31	26	0.5797	2	2.54
k127_5685670 flag=0 multi=93.0000 len=3640	0.7264	3640	0.5434	30.9890	1128	9	11	0.5161	0	1.26
k127_5692590 flag=0 multi=45.4002 len=2181	0.5484	2181	0.5901	27.0060	589	7	4	0.5893	0	1.02
k127_5696681 flag=0 multi=75.7607 len=5602	1.0921	5602	0.5562	44.7162	2505	22	26	0.5590	0	1.63
k127_5715089 flag=0 multi=48.9374 len=2333	0.2426	2333	0.5765	19.1170	446	2	2	0.5901	0	0.54
k127_5725303 flag=0 multi=38.9912 len=3205	0.1382	3205	0.5651	6.8019	218	2	2	0.6072	0	0.56
k127_5738119 flag=0 multi=51.3208 len=1433	1.3685	1433	0.5583	82.0656	1176	7	7	0.5338	1	0.90
k127_5741503 flag=0 multi=51.2958 len=1824	0.3180	1824	0.5570	17.6535	322	2	2	0.5542	0	0.71
k127_5755565 flag=0 multi=51.2711 len=3174	0.8683	3174	0.5756	44.0769	1399	9	13	0.5774	0	1.17
k127_5769639 flag=0 multi=68.0000 len=2406	0.5939	2406	0.5603	30.0083	722	7	6	0.5371	0	1.08
k127_5769875 flag=1 multi=53.2377 len=2226	0.6020	2226	0.5638	34.5463	769	4	7	0.5533	0	0.95
k127_5804597 flag=1 multi=55.3045 len=2761	1.9033	2761	0.5531	53.5675	1479	18	22	0.5843	1	2.80
k127_5834883 flag=0 multi=115.9274 len=2413	1.4007	2413	0.5578	54.5379	1316	12	15	0.5709	1	1.80
k127_5840558 flag=0 multi=33.9183 len=4164	0.6025	4164	0.5608	29.4188	1225	11	9	0.5821	0	1.05
k127_5855674 flag=0 multi=82.0000 len=1372	0.7362	1372	0.5569	46.9388	644	5	3	0.5788	0	0.88
k127_5869837 flag=0 multi=81.8571 len=1729	0.3644	1729	0.5894	17.4667	302	2	3	0.5622	0	0.94
k127_5890206 flag=1 multi=101.0494 len=6503	0.8273	6503	0.5567	33.6768	2190	22	20	0.5650	0	1.88
k127_5890588 flag=1 multi=61.6801 len=1243	12.2743	1243	0.5792	100.0000	1243	57	57	0.5628	12	5.50
k127_5917214 flag=0 multi=67.2392 len=3024	0.0926	3024	0.5456	4.7619	144	1	1	0.5825	0	0.42
k127_5936709 flag=0 multi=117.7110 len=1788	0.5145	1788	0.5470	27.2931	488	2	6	0.5637	0	1.12
k127_5938320 flag=0 multi=91.6260 len=4900	0.4676	4900	0.5473	20.5918	1009	10	8	0.5233	0	1.12
k127_5942223 flag=1 multi=37.0000 len=1509	0.1670	1509	0.5805	10.6030	160	1	2	0.6111	0	0.56
k127_24264 flag=0 multi=39.2315 len=1220	23.2066	1220	0.6033	100.0000	1220	113	101	0.5964	23	9.35
k127_36108 flag=0 multi=62.4976 len=36803	18.6485	36803	0.6002	100.0000	36803	2460	2442	0.5820	18	6.65
k127_46349 flag=1 multi=56.7207 len=32914	17.8419	32914	0.5907	99.7418	32829	2227	2244	0.5730	18	7.59
k127_47581 flag=1 multi=36.1443 len=11828	19.5914	11828	0.5696	99.9746	11825	844	839	0.5582	19	7.20
k127_78222 flag=0 multi=45.6742 len=8000	15.6375	8000	0.6208	100.0000	8000	500	492	0.6018	16	7.51
k127_83600 flag=0 multi=32.1271 len=15268	21.7442	15268	0.5610	100.0000	15268	1254	1248	0.5471	21	8.36
k127_86808 flag=1 multi=64.0000 len=1335	30.8120	1335	0.5888	96.4045	1287	161	169	0.5768	22	23.63
k127_91957 flag=0 multi=38.1802 len=1792	2.5195	1792	0.5809	52.8460	947	13	20	0.5472	1	4.57
k127_96671 flag=0 multi=84.5770 len=21535	21.2776	21535	0.5708	100.0000	21535	1677	1659	0.5631	20	10.88
k127_107453 flag=1 multi=77.5529 len=2339	19.8076	2339	0.5861	100.0000	2339	182	179	0.5770	20	5.13
k127_119713 flag=0 multi=66.2581 len=6155	15.1919	6155	0.6252	100.0000	6155	359	358	0.6033	15	5.93
k127_120735 flag=1 multi=133.7758 len=1706	0.9836	1706	0.5733	46.5416	794	8	6	0.5517	0	1.22
k127_124153 flag=0 multi=45.0278 len=12994	18.4777	12994	0.5985	100.0000	12994	891	894	0.5806	18	6.55
k127_130658 flag=1 multi=60.0000 len=1075	20.9451	1075	0.5870	95.1628	1023	89	90	0.5826	19	11.67
k127_130888 flag=0 multi=32.8647 len=2942	16.3457	2942	0.5996	100.0000	2942	180	186	0.5750	15	8.18
k127_151362 flag=0 multi=31.0000 len=1953	1.0364	1953	0.5847	40.6554	794	10	8	0.5885	0	1.73
k127_158645 flag=0 multi=37.3313 len=31546	21.5687	31546	0.5614	99.6038	31421	2542	2573	0.5506	19	21.95
k127_171559 flag=1 multi=7.0000 len=1295	320.8201	1295	0.5931	100.0000	1295	1587	1547	0.5831	212	330.32
k127_173332 flag=0 multi=37.9116 len=4120	19.8893	4120	0.5643	89.9757	3707	314	308	0.5522	21	9.90
k127_175121 flag=0 multi=68.9848 len=15548	18.4659	15548	0.6063	100.0000	15548	1090	1093	0.5862	18	8.01
k127_204813 flag=1 multi=27.5544 len=2369	19.6593	2369	0.5981	98.7759	2340	187	180	0.5717	19	9.91
k127_209156 flag=0 multi=92.0115 len=7512	0.1560	7512	0.5893	10.5298	791	5	4	0.5544	0	0.48
k127_210521 flag=0 multi=33.0000 len=1569	0.6558	1569	0.5806	31.9949	502	3	4	0.5646	0	1.33
k127_217938 flag=0 multi=50.1694 len=9036	19.6402	9036	0.5750	98.8712	8934	674	670	0.5554	18	8.76
k127_224172 flag=0 multi=68.0000 len=8812	18.0326	8812	0.5797	100.0000	8812	584	595	0.5628	18	6.51
k127_226245 flag=0 multi=39.3304 len=12907	17.4207	12907	0.5898	100.0000	12907	832	823	0.5708	18	6.37
k127_227289 flag=1 multi=142.0000 len=1389	25.3492	1389	0.5803	100.0000	1389	128	143	0.5590	25	14.98
k127_237127 flag=0 multi=31.0077 len=17228	18.9306	17228	0.5696	100.0000	17228	1214	1220	0.5579	19	5.97
k127_252300 flag=1 multi=33.0000 len=2664	13.4959	2664	0.6190	100.0000	2664	136	140	0.6052	13	6.00
k127_267748 flag=0 multi=83.0000 len=3855	16.8965	3855	0.6257	100.0000	3855	227	233	0.5972	17	6.37
k127_274194 flag=0 multi=52.1767 len=2776	0.1870	2776	0.5994	11.7795	327	2	2	0.5627	0	0.54
k127_277177 flag=1 multi=69.5851 len=3991	7.6835	3991	0.5936	97.3440	3885	113	117	0.5812	7	4.77
k127_277976 flag=0 multi=41.0000 len=11695	19.3488	11695	0.5954	100.0000	11695	856	863	0.5885	18	12.55
k127_321595 flag=1 multi=41.5484 len=3019	0.9318	3019	0.5919	32.0636	968	10	12	0.5741	0	2.14
k127_371630 flag=0 multi=103.0000 len=1715	28.7382	1715	0.5930	100.0000	1715	191	202	0.5800	26	10.63
k127_373043 flag=1 multi=54.9947 len=37559	18.3024	37559	0.6056	99.9334	37534	2650	2619	0.5876	17	11.02
k127_382145 flag=1 multi=53.4466 len=1493	13.8366	1493	0.5934	100.0000	1493	78	91	0.5877	9	12.01
k127_386086 flag=1 multi=36.0000 len=1608	10.0236	1608	0.5734	100.0000	1608	61	64	0.5532	11	4.36
k127_400282 flag=1 multi=33.0000 len=2228	6.3523	2228	0.5754	47.0377	1048	56	66	0.5666	0	15.00
k127_424691 flag=1 multi=47.0000 len=3685	15.0239	3685	0.6155	98.9688	3647	207	209	0.5901	15	6.13
