#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_4361984 flag=0 multi=180.5521 len=1614	17.8147	1614	0.6314	100.0000	1614	113	115	0.6136	19	8.36
k127_4366762 flag=0 multi=98.6067 len=1701	7.3251	1701	0.5891	92.7102	1577	50	47	0.5686	6	5.89
k127_4367149 flag=1 multi=150.4371 len=2584	26.9822	2584	0.6440	100.0000	2584	278	277	0.6387	22	20.16
k127_4368375 flag=0 multi=88.7740 len=2667	9.4777	2667	0.6172	98.6502	2631	100	99	0.6145	9	5.25
k127_4369031 flag=0 multi=101.8326 len=1041	53.3746	1041	0.6484	100.0000	1041	212	213	0.6247	41	39.53
k127_4372695 flag=0 multi=232.2894 len=5736	17.5370	5736	0.6424	99.5467	5710	386	403	0.6299	17	10.35
k127_4386512 flag=1 multi=124.4799 len=1123	8.3954	1123	0.5895	99.6438	1119	38	33	0.5836	9	3.80
k127_4389494 flag=0 multi=188.5621 len=1803	22.0599	1803	0.6423	100.0000	1803	161	151	0.6457	21	9.72
k127_4408852 flag=1 multi=211.2443 len=2198	174.3935	2198	0.6374	100.0000	2198	1449	1436	0.6197	194	91.81
k127_4416774 flag=0 multi=123.0253 len=1786	65.1551	1786	0.6299	99.6081	1779	456	442	0.6207	53	47.14
k127_4419252 flag=0 multi=130.4704 len=3913	12.1927	3913	0.6468	99.0033	3874	186	191	0.6332	11	7.17
k127_4432623 flag=1 multi=80.0000 len=1400	18.6543	1400	0.6093	99.0714	1387	104	101	0.5969	20	8.11
k127_4436855 flag=1 multi=67.0000 len=1954	10.8792	1954	0.5722	80.7062	1577	80	86	0.6400	8	9.95
k127_4444549 flag=0 multi=156.9618 len=2092	46.3633	2092	0.6267	100.0000	2092	356	364	0.6116	14	58.26
k127_4449883 flag=0 multi=46.9870 len=1200	12.0350	1200	0.5950	100.0000	1200	55	53	0.5809	11	7.85
k127_4453547 flag=1 multi=73.6975 len=1869	12.2986	1869	0.6260	92.4559	1728	85	91	0.6431	11	8.77
k127_4457621 flag=0 multi=121.6915 len=1848	20.7733	1848	0.6337	100.0000	1848	155	173	0.6313	17	11.91
k127_4457989 flag=1 multi=115.3341 len=1965	8.0509	1965	0.6285	99.9491	1964	63	63	0.6096	8	4.28
k127_4463856 flag=0 multi=224.7225 len=2415	22.1031	2415	0.6402	100.0000	2415	203	220	0.6225	22	9.02
k127_4468333 flag=0 multi=83.0000 len=1554	12.7690	1554	0.6113	97.6190	1517	76	57	0.6286	9	11.57
k127_4482279 flag=0 multi=69.1979 len=1254	12.0582	1254	0.6236	97.2887	1220	61	60	0.6338	10	10.14
k127_4489880 flag=0 multi=123.9926 len=2155	30.8032	2155	0.6343	100.0000	2155	249	266	0.6523	15	32.48
k127_4494023 flag=0 multi=154.0000 len=1186	17.9528	1186	0.6012	82.5464	979	86	78	0.6311	18	12.58
k127_4495735 flag=0 multi=138.5295 len=2639	40.5593	2639	0.6427	99.6590	2630	412	425	0.6274	30	34.82
k127_4508898 flag=0 multi=74.8765 len=2807	25.5750	2807	0.6081	93.4450	2623	290	286	0.6011	10	37.89
k127_4513013 flag=1 multi=59.0000 len=2605	11.7321	2605	0.6219	99.0403	2580	132	118	0.6060	11	6.65
k127_4516336 flag=0 multi=62.8909 len=2620	27.1191	2620	0.6424	100.0000	2620	274	288	0.6382	22	20.83
k127_4516943 flag=0 multi=62.4119 len=1154	43.0061	1154	0.6386	100.0000	1154	196	188	0.6293	42	15.50
k127_4528322 flag=0 multi=67.4790 len=1271	39.2124	1271	0.6145	100.0000	1271	202	200	0.6132	29	27.87
k127_4529464 flag=0 multi=79.7308 len=1052	6.5143	1052	0.5875	52.8517	556	23	29	0.5915	1	10.07
k127_4542201 flag=0 multi=112.8217 len=4978	18.8272	4978	0.6235	93.6119	4660	349	351	0.6233	7	20.66
k127_4554104 flag=1 multi=76.0261 len=3346	15.7866	3346	0.6339	99.4620	3328	212	204	0.6242	12	12.41
k127_4559276 flag=0 multi=168.2242 len=2611	62.2417	2611	0.6254	100.0000	2611	608	638	0.6104	53	43.04
k127_4564270 flag=0 multi=151.7978 len=2456	24.5024	2456	0.6429	98.3306	2415	248	229	0.6469	24	16.98
k127_4566344 flag=0 multi=74.7612 len=1463	5.1565	1463	0.6008	93.0964	1362	27	31	0.5876	4	4.56
k127_4570860 flag=0 multi=100.0000 len=5697	11.8645	5697	0.6468	99.4559	5666	260	272	0.6383	11	6.06
k127_4571458 flag=1 multi=92.2958 len=1273	32.1838	1273	0.6182	99.7643	1270	169	147	0.6440	20	36.86
k127_4584122 flag=0 multi=94.0000 len=1198	25.4157	1198	0.6227	94.2404	1129	112	127	0.6288	18	21.18
k127_4588600 flag=1 multi=54.0000 len=1050	11.7810	1050	0.6010	97.1429	1020	48	50	0.5862	12	5.06
k127_4593078 flag=0 multi=83.0400 len=5178	22.6929	5178	0.5792	100.0000	5178	436	460	0.5812	22	8.13
k127_4605938 flag=0 multi=81.1871 len=1260	23.5111	1260	0.6032	100.0000	1260	115	114	0.6102	25	12.51
k127_4614872 flag=0 multi=104.1162 len=1160	14.4672	1160	0.6121	100.0000	1160	67	66	0.6191	13	5.15
k127_4619749 flag=1 multi=81.8448 len=1319	15.6717	1319	0.6444	100.0000	1319	81	95	0.6285	15	5.80
k127_4636299 flag=0 multi=64.7481 len=2132	34.1665	2132	0.6159	94.4653	2014	267	286	0.6067	26	34.70
k127_4649630 flag=1 multi=112.1304 len=2697	20.8984	2697	0.6281	93.1405	2512	222	218	0.6281	14	21.47
k127_4651402 flag=0 multi=95.1599 len=1040	16.5423	1040	0.5952	69.1346	719	79	60	0.6373	2	26.59
k127_4651465 flag=0 multi=74.2511 len=2465	11.5079	2465	0.6227	98.8641	2437	106	114	0.6237	10	7.67
k127_4665973 flag=1 multi=59.0000 len=1334	13.3156	1334	0.6087	100.0000	1334	67	74	0.6150	13	5.54
k127_4673364 flag=0 multi=110.0000 len=1680	17.1637	1680	0.6381	95.9524	1612	122	105	0.6137	13	12.80
k127_4680910 flag=0 multi=168.0000 len=1482	21.5243	1482	0.6505	100.0000	1482	125	128	0.6380	18	13.00
k127_4695793 flag=0 multi=153.5125 len=1444	14.0346	1444	0.6281	100.0000	1444	71	82	0.6071	16	9.44
k127_4702856 flag=0 multi=69.5092 len=1435	8.0530	1435	0.6125	97.2125	1395	45	50	0.6136	8	4.59
k127_4713320 flag=0 multi=52.0692 len=2728	16.3314	2728	0.6045	97.3974	2657	165	178	0.6285	5	18.62
k127_4728984 flag=1 multi=109.0000 len=1553	105.0824	1553	0.6014	92.5306	1437	635	670	0.6072	119	83.00
k127_4729963 flag=1 multi=63.7783 len=4440	10.8043	4440	0.6291	100.0000	4440	180	174	0.6481	9	7.98
k127_4732144 flag=0 multi=140.5424 len=1626	48.7743	1626	0.6476	100.0000	1626	295	339	0.6511	48	24.35
k127_4737597 flag=1 multi=63.4235 len=1258	16.9372	1258	0.5994	100.0000	1258	81	84	0.5935	14	12.71
k127_4745545 flag=0 multi=81.9101 len=2240	18.6196	2240	0.6295	100.0000	2240	159	170	0.6244	16	9.58
k127_4748922 flag=0 multi=91.8257 len=2061	7.7574	2061	0.6283	92.6735	1910	65	60	0.6174	8	5.13
k127_4749134 flag=0 multi=57.0180 len=2188	15.6207	2188	0.6229	78.0622	1708	144	137	0.6503	9	22.63
k127_4749302 flag=0 multi=97.7906 len=5112	12.3341	5112	0.6428	100.0000	5112	247	249	0.6337	12	4.66
k127_4749857 flag=0 multi=92.0858 len=4241	13.6475	4241	0.6036	93.6807	3973	215	238	0.6146	6	30.38
k127_4753161 flag=0 multi=54.1259 len=1438	15.5675	1438	0.6106	69.4019	998	89	94	0.6082	12	15.31
k127_4757364 flag=1 multi=61.9522 len=1298	13.5955	1298	0.6325	100.0000	1298	69	76	0.6441	12	7.34
k127_4760484 flag=0 multi=134.7331 len=2506	1.3663	2506	0.6141	39.4254	988	12	14	0.5843	0	2.83
k127_4766492 flag=0 multi=131.6015 len=1324	52.0008	1324	0.6103	100.0000	1324	267	266	0.6033	36	38.39
k127_4770813 flag=1 multi=135.0000 len=1784	8.2298	1784	0.6115	90.6390	1617	54	55	0.5991	9	5.87
k127_4775117 flag=0 multi=215.3262 len=2564	13.6677	2564	0.6084	99.1030	2541	136	131	0.6046	12	8.08
k127_4788991 flag=1 multi=82.0000 len=1196	32.7475	1196	0.6196	91.1371	1090	138	162	0.5894	17	35.75
k127_4792434 flag=1 multi=110.2706 len=2252	26.2713	2252	0.6177	100.0000	2252	218	232	0.6082	27	11.22
k127_4803578 flag=0 multi=91.3576 len=2915	12.7403	2915	0.6360	100.0000	2915	139	142	0.6251	13	4.72
k127_4804116 flag=0 multi=593.5528 len=1330	7.2143	1330	0.6113	100.0000	1330	38	33	0.6152	6	4.11
k127_4808071 flag=0 multi=126.3645 len=1367	26.1756	1367	0.6291	100.0000	1367	142	140	0.6209	20	22.70
k127_4812595 flag=0 multi=153.3634 len=1946	20.9661	1946	0.6228	100.0000	1946	148	164	0.6219	19	13.34
k127_4824963 flag=0 multi=234.8248 len=1697	20.4832	1697	0.6464	100.0000	1697	133	144	0.6393	15	18.04
k127_4837156 flag=0 multi=119.6928 len=1341	15.8546	1341	0.6160	100.0000	1341	80	90	0.6122	11	12.54
k127_4849283 flag=0 multi=128.4393 len=1140	57.7737	1140	0.6500	100.0000	1140	254	263	0.6382	55	19.87
k127_4850897 flag=0 multi=197.0000 len=1565	21.0677	1565	0.6077	100.0000	1565	136	132	0.6040	21	9.66
k127_4859191 flag=1 multi=42.0000 len=1217	13.0427	1217	0.5867	100.0000	1217	59	64	0.5966	13	6.21
k127_4866566 flag=1 multi=172.0000 len=1305	24.6659	1305	0.6268	77.0881	1006	124	123	0.6063	29	21.23
k127_4871191 flag=1 multi=116.0330 len=2887	20.0142	2887	0.6245	100.0000	2887	227	233	0.6201	13	17.61
k127_4876168 flag=0 multi=78.8398 len=1931	33.7954	1931	0.6220	100.0000	1931	224	252	0.6148	25	23.20
k127_4882690 flag=0 multi=105.9385 len=1314	58.9642	1314	0.6332	100.0000	1314	297	315	0.6132	41	51.65
k127_4884524 flag=0 multi=190.0000 len=1094	5.5146	1094	0.6225	84.8263	928	21	25	0.6102	5	4.79
k127_4890453 flag=0 multi=66.0045 len=3020	13.2891	3020	0.6063	71.8543	2170	165	154	0.6404	2	30.21
k127_4894362 flag=0 multi=126.0000 len=1058	41.7590	1058	0.6285	100.0000	1058	165	182	0.6272	33	24.17
k127_4894712 flag=1 multi=152.6113 len=1794	0.9108	1794	0.6472	52.2854	938	5	7	0.6818	1	1.12
k127_4896977 flag=0 multi=224.7756 len=1063	25.3490	1063	0.6510	98.1185	1043	101	116	0.6688	12	28.47
k127_4901748 flag=0 multi=78.8394 len=1354	15.1100	1354	0.6034	100.0000	1354	78	83	0.5943	15	5.30
k127_4905910 flag=1 multi=141.7471 len=2187	18.4961	2187	0.6420	98.5368	2155	152	160	0.6444	16	14.15
k127_4914677 flag=0 multi=424.3400 len=1668	8.5995	1668	0.6391	99.7002	1663	57	57	0.6499	6	5.70
k127_4916122 flag=1 multi=76.3757 len=1631	19.8596	1631	0.6235	99.3869	1621	114	153	0.6019	19	13.92
k127_4919221 flag=1 multi=92.0000 len=1486	29.2476	1486	0.6225	99.3943	1477	171	168	0.5841	14	38.47
k127_4927286 flag=0 multi=135.8046 len=1601	6.0231	1601	0.6302	88.8819	1423	39	33	0.6161	3	6.04
k127_4928848 flag=0 multi=79.0000 len=3016	11.1456	3016	0.6124	98.2095	2962	127	138	0.6074	11	6.33
k127_4931650 flag=0 multi=116.0000 len=2687	2.7380	2687	0.6304	79.7172	2142	32	26	0.6415	2	2.55
k127_4948940 flag=0 multi=52.0926 len=1445	18.3986	1445	0.6415	100.0000	1445	109	104	0.6365	18	8.84
k127_4957108 flag=0 multi=116.4882 len=1057	8.6755	1057	0.6064	100.0000	1057	38	35	0.6133	8	4.29
k127_4965499 flag=1 multi=135.1634 len=4104	9.6725	4104	0.5828	85.5507	3511	151	157	0.6147	7	8.81
k127_4969397 flag=0 multi=49.1058 len=2037	18.6662	2037	0.6166	100.0000	2037	152	145	0.6061	18	7.86
k127_4971907 flag=0 multi=126.1315 len=3025	34.0969	3025	0.6202	100.0000	3025	380	406	0.6103	30	14.95
k127_4974075 flag=1 multi=118.0172 len=1928	22.1717	1928	0.6266	100.0000	1928	158	174	0.6214	21	8.73
k127_4976379 flag=0 multi=94.8099 len=2531	32.1229	2531	0.6436	99.4864	2518	308	312	0.6301	21	31.00
k127_4980990 flag=1 multi=62.1272 len=4435	15.2464	4435	0.6262	100.0000	4435	258	262	0.6192	15	6.30
k127_4992901 flag=0 multi=95.7737 len=1236	22.7201	1236	0.6278	100.0000	1236	109	128	0.6266	17	16.54
k127_4993358 flag=1 multi=79.0708 len=1299	73.0631	1299	0.6567	100.0000	1299	342	371	0.6256	64	60.67
k127_4994311 flag=1 multi=109.0000 len=1614	36.7788	1614	0.6245	99.7522	1610	232	229	0.6436	21	35.78
k127_4996854 flag=1 multi=71.0762 len=1741	10.2912	1741	0.5876	74.7846	1302	72	75	0.6108	9	9.74
k127_5001327 flag=0 multi=275.9073 len=1885	31.6679	1885	0.6408	100.0000	1885	222	256	0.6328	26	18.68
k127_5025189 flag=1 multi=45.0000 len=1489	112.9402	1489	0.6300	100.0000	1489	628	674	0.6286	113	43.97
k127_5026509 flag=0 multi=115.7135 len=3544	16.2658	3544	0.6236	99.4074	3523	218	233	0.6274	14	9.14
k127_5030300 flag=0 multi=63.9783 len=1511	50.9246	1511	0.6082	94.0437	1421	293	295	0.5986	19	65.29
k127_5044891 flag=0 multi=96.7676 len=1517	70.8326	1517	0.6236	100.0000	1517	413	410	0.6291	60	46.58
k127_5045694 flag=0 multi=66.8902 len=3869	16.8542	3869	0.6232	96.4849	3733	232	265	0.6239	12	15.23
k127_5053402 flag=0 multi=216.4766 len=1451	26.8897	1451	0.6141	99.9311	1450	139	156	0.6215	21	22.47
k127_5059264 flag=0 multi=150.3535 len=1567	26.0485	1567	0.6286	100.0000	1567	149	173	0.6413	22	15.60
k127_5067938 flag=1 multi=56.0000 len=1243	51.1014	1243	0.6291	100.0000	1243	263	227	0.6441	34	46.60
k127_5075784 flag=0 multi=97.0000 len=1283	10.9532	1283	0.6173	100.0000	1283	55	52	0.6065	10	5.99
k127_5075874 flag=0 multi=145.2248 len=1021	25.8423	1021	0.6298	100.0000	1021	107	104	0.6279	23	10.04
k127_5085466 flag=0 multi=121.0000 len=1730	15.1012	1730	0.6301	100.0000	1730	96	104	0.6309	17	6.30
k127_5089653 flag=0 multi=110.3997 len=2759	10.5796	2759	0.6365	98.4052	2715	113	119	0.6346	10	6.59
k127_5092299 flag=0 multi=51.0000 len=1440	0.3438	1440	0.6299	17.7778	256	2	2	0.6566	0	0.81
k127_5103050 flag=1 multi=107.7526 len=2568	63.2298	2568	0.6468	100.0000	2568	643	657	0.6263	45	53.37
k127_5128083 flag=0 multi=57.3065 len=1954	7.4053	1954	0.6054	97.3900	1903	57	55	0.6053	7	4.90
k127_5134380 flag=0 multi=118.0000 len=1058	22.3110	1058	0.6484	100.0000	1058	96	98	0.6363	24	9.73
k127_5137173 flag=0 multi=104.2017 len=1560	9.3154	1560	0.6276	97.9487	1528	57	59	0.6330	4	9.50
k127_5142032 flag=0 multi=58.0104 len=2633	21.2548	2633	0.6118	100.0000	2633	199	242	0.6079	20	6.88
k127_5158043 flag=0 multi=235.1488 len=1424	27.4312	1424	0.6566	100.0000	1424	162	162	0.6535	21	17.42
k127_5187984 flag=1 multi=129.0218 len=2007	34.8759	2007	0.6213	100.0000	2007	274	263	0.6284	32	20.99
k127_5199587 flag=0 multi=108.0578 len=1251	7.1383	1251	0.5891	100.0000	1251	41	31	0.6618	5	6.06
k127_5209590 flag=1 multi=82.2592 len=1763	67.5179	1763	0.6319	91.0380	1605	444	457	0.6319	63	47.32
k127_5210383 flag=0 multi=93.0000 len=1148	2.9260	1148	0.6211	39.1115	449	14	12	0.6813	0	6.15
k127_5211152 flag=0 multi=88.0041 len=2583	34.1700	2583	0.6202	94.9671	2453	338	354	0.6291	31	25.25
k127_5211490 flag=0 multi=149.0324 len=1730	28.1139	1730	0.6312	98.0347	1696	183	190	0.6162	30	19.59
k127_5215628 flag=0 multi=210.0000 len=1141	49.8256	1141	0.6407	99.2112	1132	214	232	0.6297	45	25.30
k127_5233865 flag=0 multi=98.8187 len=1567	24.0600	1567	0.6203	92.9164	1456	150	137	0.6104	22	19.77
k127_5237106 flag=1 multi=76.8640 len=1825	20.9759	1825	0.6323	80.0000	1460	143	136	0.6335	22	13.46
k127_5250997 flag=1 multi=81.5886 len=1194	195.4749	1194	0.6374	98.6600	1178	849	890	0.6416	219	119.87
k127_5253438 flag=0 multi=105.7450 len=1931	17.0642	1931	0.6157	100.0000	1931	133	129	0.6103	15	8.54
k127_5256642 flag=0 multi=73.9462 len=1149	11.2454	1149	0.6066	100.0000	1149	52	54	0.6143	10	5.46
k127_5257260 flag=1 multi=154.0000 len=2035	4.9887	2035	0.6123	78.9189	1606	37	41	0.6314	4	4.57
k127_5262871 flag=0 multi=134.8981 len=2433	6.4550	2433	0.6128	75.0925	1827	54	65	0.6136	5	6.39
k127_5269505 flag=1 multi=84.3955 len=10132	12.0666	10132	0.5899	99.3091	10062	340	341	0.5890	12	5.11
k127_5269685 flag=1 multi=51.4942 len=1946	12.7467	1946	0.6408	100.0000	1946	96	101	0.6384	12	8.81
k127_5272087 flag=0 multi=71.3593 len=1232	46.9683	1232	0.6518	100.0000	1232	212	229	0.6289	31	34.76
k127_5281784 flag=1 multi=89.0000 len=1431	13.1509	1431	0.6233	100.0000	1431	74	73	0.6144	12	4.74
k127_5290177 flag=0 multi=88.6169 len=1756	87.3360	1756	0.6446	100.0000	1756	559	609	0.6385	62	67.73
k127_5314675 flag=0 multi=88.6536 len=1100	10.0191	1100	0.6055	90.2727	993	43	44	0.5998	8	7.62
k127_5318980 flag=0 multi=127.3204 len=2262	5.4916	2262	0.6123	67.1530	1519	52	46	0.5628	2	10.44
k127_5320207 flag=0 multi=133.0890 len=1464	46.0430	1464	0.6475	100.0000	1464	245	271	0.6516	48	26.65
k127_5326095 flag=0 multi=77.0237 len=10761	12.4273	10761	0.5988	98.9034	10643	497	519	0.5898	11	12.50
k127_5327466 flag=0 multi=90.0000 len=1326	0.0000	1326	0.6365	0.0000	0	0	0	0.0000	-1	0.00
k127_5335518 flag=1 multi=82.0000 len=1664	9.7578	1664	0.6238	92.0673	1532	62	64	0.6131	9	8.09
k127_5337621 flag=0 multi=117.0318 len=1731	10.2207	1731	0.6366	93.2987	1615	67	70	0.6263	9	6.61
k127_5343577 flag=1 multi=42.0000 len=1070	10.8617	1070	0.6178	76.1682	815	46	45	0.6341	11	8.49
k127_5366241 flag=1 multi=85.0000 len=1164	65.8204	1164	0.6469	100.0000	1164	297	317	0.6501	22	67.25
k127_5379682 flag=1 multi=115.5251 len=2060	26.3646	2060	0.6262	100.0000	2060	217	198	0.6231	13	28.61
k127_5382432 flag=1 multi=72.3915 len=1422	1.7693	1422	0.5935	99.7890	1419	5	5	0.5851	1	1.05
k127_5390095 flag=1 multi=153.7231 len=2828	31.4116	2828	0.6022	73.2673	2072	335	357	0.6374	14	36.74
k127_5395912 flag=0 multi=250.8030 len=3005	5.7075	3005	0.6220	84.0599	2526	67	69	0.6200	3	6.15
k127_5402579 flag=1 multi=76.2343 len=1117	6.3545	1117	0.5971	94.9866	1061	26	28	0.5965	7	3.86
k127_5405698 flag=0 multi=195.4692 len=2399	22.9804	2399	0.6040	100.0000	2399	206	215	0.5903	15	17.66
k127_5422110 flag=1 multi=58.0000 len=2134	6.6884	2134	0.6026	91.6589	1956	55	53	0.6073	4	6.38
k127_5432673 flag=0 multi=219.9362 len=1287	62.7661	1287	0.6434	100.0000	1287	290	336	0.6184	42	48.48
k127_5434276 flag=0 multi=173.6326 len=3083	54.8125	3083	0.6445	90.7558	2798	614	691	0.6370	22	64.96
k127_5463125 flag=0 multi=52.0000 len=1466	0.5089	1466	0.6153	38.0628	558	4	2	0.5989	0	0.71
k127_5472469 flag=1 multi=77.9065 len=1732	176.5075	1732	0.6184	100.0000	1732	1156	1166	0.6225	103	175.36
k127_5479822 flag=0 multi=283.4950 len=1129	97.5589	1129	0.6112	100.0000	1129	408	412	0.6199	105	64.67
k127_5481747 flag=0 multi=131.0000 len=6188	16.7985	6188	0.6359	99.2081	6139	401	414	0.6306	16	7.73
k127_5485034 flag=0 multi=227.9750 len=1369	16.7465	1369	0.6158	100.0000	1369	83	95	0.6119	14	9.56
k127_5494233 flag=0 multi=92.2237 len=1173	37.7221	1173	0.6368	100.0000	1173	156	179	0.6361	39	17.35
k127_5498108 flag=0 multi=90.3545 len=1354	9.7356	1354	0.5982	97.9321	1326	52	48	0.5882	9	5.77
k127_5527307 flag=0 multi=158.0644 len=1074	15.4088	1074	0.6453	100.0000	1074	62	67	0.6377	16	4.62
k127_5530841 flag=0 multi=108.9818 len=1774	14.7424	1774	0.6077	100.0000	1774	100	101	0.5992	14	6.74
k127_5542656 flag=0 multi=61.1383 len=1204	55.5656	1204	0.5955	96.6777	1164	238	285	0.6187	27	52.29
k127_5558815 flag=0 multi=104.3946 len=1009	24.3518	1009	0.6155	100.0000	1009	100	96	0.6117	25	12.18
k127_5579120 flag=0 multi=137.8326 len=1214	18.3394	1214	0.6203	100.0000	1214	89	89	0.6264	11	20.40
k127_5580152 flag=0 multi=88.0000 len=1762	19.1862	1762	0.6294	100.0000	1762	134	132	0.6227	16	10.34
k127_5584029 flag=0 multi=80.1243 len=1438	15.8658	1438	0.6314	100.0000	1438	84	95	0.6456	14	9.67
k127_5584828 flag=0 multi=77.0622 len=1461	17.1718	1461	0.6126	96.3723	1408	101	105	0.6335	18	8.22
k127_5590031 flag=1 multi=150.7311 len=1637	39.7043	1637	0.6323	99.8167	1634	257	255	0.6292	27	31.81
k127_5597828 flag=1 multi=97.0000 len=2677	3.7893	2677	0.6298	69.3687	1857	38	41	0.6194	2	5.73
k127_5598989 flag=0 multi=122.6448 len=3883	22.7739	3883	0.6263	100.0000	3883	330	352	0.6203	16	17.71
k127_5600869 flag=1 multi=77.5979 len=1164	3.6778	1164	0.6057	62.5430	728	17	16	0.5979	2	4.72
k127_5621636 flag=1 multi=10.8785 len=1032	1.8140	1032	0.6357	37.0155	382	8	7	0.6734	0	2.77
k127_5629015 flag=0 multi=79.6957 len=1103	29.9075	1103	0.6165	100.0000	1103	127	136	0.6164	16	25.11
k127_5645210 flag=1 multi=137.4144 len=2463	16.8413	2463	0.6098	100.0000	2463	156	161	0.6087	14	13.15
k127_5650254 flag=0 multi=48.8854 len=1218	203.6831	1218	0.6314	100.0000	1218	958	1001	0.6220	208	35.59
k127_5660417 flag=0 multi=150.0000 len=1087	11.3082	1087	0.6412	100.0000	1087	50	48	0.6470	10	4.72
k127_5670817 flag=0 multi=210.0465 len=1438	28.4896	1438	0.6307	100.0000	1438	154	168	0.6164	26	15.11
k127_5671863 flag=0 multi=80.1258 len=1057	29.9167	1057	0.6159	98.5809	1042	127	129	0.6246	31	21.47
k127_5680483 flag=0 multi=107.0280 len=1162	399.8115	1162	0.5938	100.0000	1162	1766	1843	0.5932	379	87.41
k127_5695193 flag=0 multi=140.0199 len=1083	160.7701	1083	0.6205	100.0000	1083	645	667	0.6340	153	100.26
k127_5701585 flag=0 multi=46.3852 len=1129	22.0779	1129	0.6333	92.3826	1043	97	101	0.6437	23	13.70
k127_5704697 flag=0 multi=104.0899 len=1617	22.7706	1617	0.6481	100.0000	1617	143	143	0.6383	21	11.24
k127_5717771 flag=1 multi=44.0000 len=1763	28.7107	1763	0.6007	100.0000	1763	179	205	0.5824	26	16.71
k127_5748302 flag=1 multi=158.0619 len=1291	16.5624	1291	0.6228	100.0000	1291	83	80	0.6072	15	7.28
k127_5748600 flag=1 multi=70.0000 len=1218	4.5230	1218	0.6026	83.2512	1014	23	20	0.5759	5	2.96
k127_5752201 flag=0 multi=139.0000 len=1486	3.2598	1486	0.6036	96.6353	1436	19	21	0.6099	3	1.75
k127_5752891 flag=0 multi=107.8303 len=4972	11.8494	4972	0.6201	97.0636	4826	225	239	0.6114	9	10.92
k127_5769912 flag=0 multi=159.9555 len=2263	22.0168	2263	0.6460	100.0000	2263	186	207	0.6403	17	15.39
k127_5771103 flag=0 multi=72.9301 len=1329	30.2272	1329	0.6328	100.0000	1329	147	160	0.6218	21	25.86
k127_5772265 flag=0 multi=136.7815 len=1944	36.4460	1944	0.6301	100.0000	1944	257	286	0.6391	29	27.30
k127_5773859 flag=1 multi=113.0000 len=1279	28.0766	1279	0.5895	100.0000	1279	132	144	0.6051	13	29.57
k127_5779808 flag=0 multi=167.9220 len=9937	29.2631	9937	0.6604	100.0000	9937	1128	1163	0.6436	23	20.48
k127_5789246 flag=0 multi=143.0000 len=1193	16.5138	1193	0.6429	94.9707	1133	74	86	0.6407	17	11.97
k127_5790987 flag=0 multi=132.0000 len=1112	4.0755	1112	0.6259	88.0396	979	17	20	0.6190	4	3.31
k127_5805298 flag=0 multi=160.6532 len=1436	63.2152	1436	0.6595	100.0000	1436	346	353	0.6348	33	52.79
k127_5807985 flag=0 multi=102.8141 len=1208	14.3228	1208	0.6051	100.0000	1208	71	67	0.6111	14	5.17
k127_5812756 flag=0 multi=76.6874 len=3220	27.1988	3220	0.6255	94.9689	3058	320	357	0.6275	24	16.53
k127_5816472 flag=0 multi=77.7871 len=1024	15.6670	1024	0.6396	96.8750	992	60	67	0.6345	17	10.66
k127_5817580 flag=0 multi=89.1968 len=1448	12.7873	1448	0.6347	100.0000	1448	77	74	0.6309	14	6.70
k127_5829201 flag=0 multi=176.1922 len=2229	28.4944	2229	0.6294	100.0000	2229	240	243	0.6211	20	22.92
k127_5832445 flag=0 multi=103.7843 len=2844	120.9357	2844	0.6234	100.0000	2844	1318	1359	0.6317	126	60.86
k127_5848276 flag=1 multi=109.3840 len=1726	29.7254	1726	0.6304	83.4878	1441	185	215	0.6372	29	26.25
k127_5888931 flag=0 multi=88.2007 len=2549	15.6089	2549	0.6304	97.0969	2475	148	160	0.6180	11	13.18
k127_5891993 flag=0 multi=124.4769 len=3199	42.5533	3199	0.6330	100.0000	3199	511	538	0.6189	20	38.43
k127_5892478 flag=1 multi=45.0000 len=1251	57.8625	1251	0.6187	100.0000	1251	275	290	0.6350	52	38.22
k127_5897440 flag=0 multi=202.8920 len=1025	35.0439	1025	0.6556	100.0000	1025	144	149	0.6292	32	18.34
k127_5898926 flag=0 multi=52.3692 len=1281	49.7869	1281	0.6347	100.0000	1281	242	253	0.6387	48	24.17
k127_5899876 flag=1 multi=111.5187 len=2396	4.8439	2396	0.5997	85.8097	2056	45	44	0.5980	4	4.29
k127_5910549 flag=1 multi=94.0000 len=1047	7.0745	1047	0.6151	95.7020	1002	30	28	0.6024	6	6.22
k127_5916623 flag=0 multi=116.5321 len=1653	14.4906	1653	0.6195	100.0000	1653	94	102	0.6302	13	8.19
k127_5919251 flag=1 multi=164.5037 len=1594	18.5107	1594	0.6041	99.6863	1589	117	114	0.5942	15	11.27
k127_5924314 flag=0 multi=127.0000 len=1177	10.1189	1177	0.6398	99.1504	1167	43	53	0.6551	9	7.05
