#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_2326795 flag=0 multi=128.3895 len=2425	0.4025	2425	0.5546	25.0722	608	4	3	0.5244	0	0.79
k127_2370107 flag=1 multi=23.0000 len=3679	0.6866	3679	0.5434	32.4001	1192	9	9	0.5341	0	1.40
k127_2389704 flag=1 multi=44.0000 len=4692	0.1897	4692	0.5597	15.1321	710	3	4	0.5582	0	0.48
k127_2413664 flag=1 multi=35.0000 len=1042	14.0010	1042	0.5432	100.0000	1042	57	56	0.5450	13	4.54
k127_2455100 flag=1 multi=32.0000 len=1206	2.4287	1206	0.5556	66.4179	801	9	16	0.5683	2	2.30
k127_2518116 flag=1 multi=26.0000 len=8388	0.9644	8388	0.5545	41.3090	3465	30	31	0.5545	0	1.48
k127_2537888 flag=0 multi=33.0000 len=3852	0.5846	3852	0.5415	30.0363	1157	9	7	0.5384	0	1.02
k127_2541502 flag=0 multi=41.6627 len=3204	0.2013	3204	0.5437	17.1973	551	1	4	0.5448	0	0.47
k127_2572120 flag=1 multi=34.0000 len=9575	0.5948	9575	0.5553	31.1645	2984	21	20	0.5387	0	1.02
k127_2603653 flag=0 multi=16.0099 len=13271	0.4455	13271	0.5525	22.9372	3044	22	24	0.5533	0	1.02
k127_2636419 flag=1 multi=14.0000 len=2831	0.2035	2831	0.5517	15.4716	438	1	3	0.5451	0	0.51
k127_2638417 flag=0 multi=23.7024 len=4358	0.4844	4358	0.5383	15.3511	669	9	10	0.6262	0	1.29
k127_2683515 flag=1 multi=20.0000 len=5606	1.3999	5606	0.5630	37.1209	2081	46	15	0.5736	0	4.17
k127_2685510 flag=1 multi=21.0000 len=1580	0.1899	1580	0.5544	12.0253	190	1	1	0.5174	0	0.54
k127_2688409 flag=1 multi=12.0000 len=1646	4.2066	1646	0.5626	94.1069	1549	26	26	0.5632	4	2.35
k127_2703702 flag=1 multi=45.0000 len=8334	0.6944	8334	0.5564	33.3453	2779	24	28	0.5848	0	1.24
k127_2723948 flag=1 multi=15.0000 len=5921	0.4665	5921	0.5472	22.8509	1353	9	10	0.5579	0	1.06
k127_2728172 flag=1 multi=23.0000 len=2929	0.9860	2929	0.5541	49.1635	1440	11	10	0.5645	0	1.20
k127_2738654 flag=1 multi=23.0000 len=1389	10.9654	1389	0.5220	100.0000	1389	68	44	0.5341	10	7.25
k127_2752714 flag=0 multi=27.0530 len=4316	0.3343	4316	0.5547	24.8146	1071	5	6	0.5486	0	0.66
k127_2754524 flag=1 multi=19.0000 len=5394	0.3433	5394	0.5454	14.0156	756	7	9	0.5379	0	1.01
k127_2779848 flag=1 multi=44.0000 len=2988	0.2423	2988	0.5448	18.5408	554	3	3	0.5953	0	0.58
k127_2807835 flag=1 multi=49.0000 len=1945	6.3481	1945	0.5445	100.0000	1945	44	51	0.5421	6	3.42
k127_2855671 flag=1 multi=17.0000 len=2130	0.2690	2130	0.5465	16.3380	348	1	3	0.5250	0	0.64
k127_2863426 flag=1 multi=164.0000 len=2093	3.9040	2093	0.5490	87.4343	1830	31	30	0.5196	4	3.47
k127_2868508 flag=1 multi=62.0000 len=4923	0.9435	4923	0.5424	23.9082	1177	21	18	0.5438	0	2.26
k127_2878050 flag=1 multi=30.0500 len=5084	0.4127	5084	0.5476	16.8371	856	9	9	0.6214	0	1.12
k127_2895816 flag=0 multi=27.2701 len=10625	0.7149	10625	0.5492	32.7529	3480	30	30	0.5514	0	1.30
k127_2909334 flag=1 multi=188.0000 len=1824	10.3476	1824	0.5499	100.0000	1824	74	72	0.5505	9	5.79
k127_2912024 flag=1 multi=33.0000 len=6721	6.6981	6721	0.5474	99.0626	6658	176	186	0.5293	6	4.89
k127_2919641 flag=1 multi=26.0035 len=5888	0.4237	5888	0.5533	24.3037	1431	10	9	0.5596	0	0.86
k127_2927503 flag=0 multi=28.9003 len=14264	0.4059	14264	0.5414	22.9739	3277	22	24	0.5504	0	0.85
k127_2933308 flag=1 multi=57.0000 len=3188	0.8049	3188	0.5467	23.8394	760	20	4	0.5228	0	2.53
k127_2948497 flag=1 multi=51.3850 len=1875	11.8805	1875	0.5515	100.0000	1875	84	86	0.5475	11	4.67
k127_2967209 flag=1 multi=60.2722 len=3771	10.0504	3771	0.5473	100.0000	3771	142	140	0.5546	8	8.15
k127_2975331 flag=1 multi=27.0000 len=5970	1.3348	5970	0.5397	38.7940	2316	30	33	0.5545	0	2.80
k127_2999487 flag=1 multi=23.0221 len=5999	0.1342	5999	0.5534	12.3354	740	4	3	0.5651	0	0.37
k127_3004352 flag=1 multi=43.8235 len=8897	9.2984	8897	0.5216	99.7752	8877	317	308	0.5161	8	5.19
k127_3021035 flag=1 multi=30.0000 len=12026	0.6578	12026	0.5466	28.3469	3409	28	37	0.5615	0	1.61
k127_3062104 flag=0 multi=18.1791 len=1735	0.0000	1735	0.5360	0.0000	0	0	0	0.0000	-1	0.00
k127_3067157 flag=1 multi=23.0000 len=3110	0.2415	3110	0.5402	16.8810	525	2	4	0.5401	0	0.57
k127_3159806 flag=1 multi=53.0000 len=2933	6.3577	2933	0.5411	100.0000	2933	70	76	0.5301	6	3.15
k127_3176914 flag=1 multi=22.0000 len=4816	0.4595	4816	0.5365	23.6088	1137	8	9	0.5849	0	1.06
k127_3182869 flag=1 multi=16.7856 len=3494	0.8566	3494	0.5449	42.2438	1476	14	11	0.5643	0	1.40
k127_3193489 flag=1 multi=32.7128 len=2662	0.6953	2662	0.5605	32.7198	871	8	8	0.5363	0	1.14
k127_3194426 flag=1 multi=30.0000 len=2864	0.4022	2864	0.5374	25.4539	729	4	5	0.5711	0	0.75
k127_3211558 flag=1 multi=134.0000 len=1038	0.5617	1038	0.5260	30.2505	314	1	3	0.5068	0	1.00
k127_3227332 flag=1 multi=23.0000 len=3851	0.2755	3851	0.5451	11.3477	437	5	4	0.5059	0	0.84
k127_3246529 flag=0 multi=47.0345 len=1055	0.8209	1055	0.5365	28.4360	300	3	3	0.5358	0	1.47
k127_3279957 flag=1 multi=57.0000 len=9361	5.6132	9361	0.5483	98.3121	9203	195	201	0.5379	5	3.05
k127_3287450 flag=1 multi=21.0000 len=3593	0.1650	3593	0.5475	8.9619	322	4	2	0.6211	0	0.57
k127_3290730 flag=1 multi=43.0000 len=1283	12.5526	1283	0.5464	90.8028	1165	66	54	0.5311	5	17.93
k127_3301469 flag=1 multi=82.0000 len=3546	0.0728	3546	0.5429	4.1455	147	1	1	0.5543	0	0.36
k127_3328751 flag=1 multi=38.0000 len=1074	6.7551	1074	0.5428	98.9758	1063	27	28	0.5085	7	3.14
k127_3339506 flag=0 multi=24.9286 len=2087	0.7360	2087	0.5424	38.1409	796	5	6	0.5506	0	1.14
k127_3406181 flag=1 multi=33.0000 len=3770	0.7284	3770	0.5395	26.7374	1008	16	8	0.5866	0	1.77
k127_3408895 flag=1 multi=62.9081 len=4380	6.6623	4380	0.5372	99.4749	4357	113	110	0.5292	6	2.90
k127_3435715 flag=1 multi=41.0191 len=1858	7.9209	1858	0.5285	97.5780	1813	58	56	0.5233	7	3.56
k127_3478317 flag=1 multi=28.0000 len=1518	10.8136	1518	0.5474	99.4730	1510	60	69	0.5464	10	5.03
k127_3486957 flag=1 multi=35.0000 len=1841	0.3938	1841	0.5546	23.3026	429	2	4	0.5669	0	0.83
k127_3496563 flag=1 multi=101.9481 len=2362	6.5351	2362	0.5559	94.9196	2242	62	60	0.5535	5	4.53
k127_3497201 flag=1 multi=67.0000 len=1141	5.8817	1141	0.5232	100.0000	1141	25	24	0.5066	6	2.98
k127_3533707 flag=0 multi=34.0864 len=2742	0.1236	2742	0.5416	7.4398	204	2	1	0.5811	0	0.45
k127_3547434 flag=1 multi=97.0000 len=3178	0.8458	3178	0.5393	43.5809	1385	11	9	0.4931	0	1.09
k127_3601719 flag=1 multi=117.0000 len=1011	12.8071	1011	0.5460	100.0000	1011	51	49	0.5521	10	7.52
k127_3623175 flag=0 multi=27.7289 len=1123	5.6447	1123	0.5654	100.0000	1123	26	24	0.5669	5	3.09
k127_3624322 flag=1 multi=19.0000 len=1490	0.4550	1490	0.5564	36.0403	537	3	3	0.5571	0	0.66
k127_3629501 flag=1 multi=95.0000 len=2130	5.7169	2130	0.5427	83.9437	1788	49	45	0.5486	4	5.50
k127_3632447 flag=1 multi=47.0000 len=25155	0.6843	25155	0.5549	29.7078	7473	65	73	0.5617	0	1.31
k127_3656111 flag=1 multi=67.0000 len=1435	12.2697	1435	0.5547	100.0000	1435	70	70	0.5485	11	5.58
k127_3678540 flag=1 multi=40.0000 len=3510	0.3672	3510	0.5513	16.6667	585	5	4	0.5298	0	1.00
k127_3685789 flag=1 multi=42.7730 len=10301	0.4826	10301	0.5467	30.0262	3093	19	19	0.5440	0	0.84
k127_3688468 flag=1 multi=23.1029 len=2956	0.0771	2956	0.5335	7.7131	228	1	1	0.6535	0	0.27
k127_3747456 flag=0 multi=36.0012 len=15386	6.7873	15386	0.5448	98.9146	15219	398	401	0.5395	6	3.84
k127_3769142 flag=1 multi=21.0000 len=2228	0.8272	2228	0.5601	42.1454	939	6	10	0.5706	0	1.16
k127_3776059 flag=0 multi=29.0000 len=4352	0.7854	4352	0.5643	40.1884	1749	13	13	0.5521	0	1.16
k127_3808568 flag=1 multi=84.6519 len=3161	28.1031	3161	0.5198	100.0000	3161	364	306	0.5874	7	41.65
k127_3873179 flag=1 multi=25.0000 len=1495	4.3532	1495	0.5371	85.8194	1283	25	28	0.5537	4	3.04
k127_3901266 flag=1 multi=92.0000 len=2429	0.2001	2429	0.5500	15.2738	371	1	3	0.5542	0	0.50
k127_3918623 flag=1 multi=49.0000 len=3294	0.4821	3294	0.5455	28.3849	935	6	6	0.5501	0	0.86
k127_3925287 flag=1 multi=16.0000 len=2045	0.3863	2045	0.5487	18.6308	381	2	3	0.5633	0	0.86
k127_3939220 flag=1 multi=29.0000 len=4239	0.7643	4239	0.5421	34.6780	1470	13	12	0.5656	0	1.24
k127_3948613 flag=1 multi=36.1788 len=8025	0.4177	8025	0.5533	20.0498	1609	14	12	0.5605	0	1.04
k127_3949897 flag=1 multi=26.0000 len=9642	0.7170	9642	0.5501	35.0239	3377	25	30	0.5519	0	1.27
k127_3953850 flag=1 multi=103.0000 len=2510	4.8283	2510	0.5506	89.9602	2258	45	44	0.5448	5	2.89
k127_4015976 flag=0 multi=33.0970 len=4940	0.2802	4940	0.5605	20.2632	1001	5	7	0.5423	0	0.62
k127_4037681 flag=1 multi=24.2243 len=1888	10.7908	1888	0.5413	100.0000	1888	79	84	0.5376	9	8.77
k127_4061009 flag=1 multi=43.0000 len=1408	0.0000	1408	0.5469	0.0000	0	0	0	0.0000	-1	0.00
k127_4080351 flag=0 multi=32.8698 len=5779	5.5056	5779	0.5397	97.4736	5633	122	118	0.5228	5	2.78
k127_4088254 flag=1 multi=29.0000 len=10353	0.7918	10353	0.5362	34.5890	3581	29	32	0.5524	0	1.43
k127_4090920 flag=1 multi=37.0000 len=6051	0.8240	6051	0.5525	33.8622	2049	18	21	0.5861	0	1.54
k127_4118511 flag=1 multi=17.0265 len=4549	0.2343	4549	0.5496	16.6630	758	4	6	0.5834	0	0.56
k127_4122833 flag=0 multi=41.3980 len=3378	0.6673	3378	0.5379	28.3600	958	9	7	0.5450	0	1.39
k127_4201561 flag=1 multi=31.0000 len=2295	0.7582	2295	0.5390	47.1895	1083	7	6	0.5550	0	0.91
k127_4238045 flag=0 multi=70.8676 len=1985	22.6257	1985	0.5456	100.0000	1985	160	178	0.5483	23	13.49
k127_4244456 flag=0 multi=113.0000 len=1976	0.5405	1976	0.5364	34.5142	682	4	3	0.5204	0	0.83
k127_4254237 flag=0 multi=31.0327 len=1352	2.4445	1352	0.5259	97.8550	1323	15	12	0.5421	2	1.21
k127_4261852 flag=1 multi=58.0000 len=1321	0.0000	1321	0.5390	0.0000	0	0	0	0.0000	-1	0.00
k127_4274893 flag=1 multi=94.1478 len=3064	8.6299	3064	0.5454	99.1514	3038	102	101	0.5178	8	4.90
k127_4334044 flag=1 multi=116.0000 len=1303	7.3937	1303	0.5541	99.6163	1298	36	38	0.5457	7	3.67
k127_4336326 flag=1 multi=27.0000 len=4811	0.5652	4811	0.5442	30.9915	1491	10	14	0.5808	0	1.33
k127_4343022 flag=1 multi=12.0000 len=1148	0.0000	1148	0.5357	0.0000	0	0	0	0.0000	-1	0.00
k127_4368854 flag=1 multi=29.0000 len=2338	3.5483	2338	0.5364	80.1112	1873	33	31	0.5542	3	3.15
k127_4372231 flag=1 multi=36.0000 len=26903	2.0291	26903	0.5540	89.8115	24162	121	83	0.5671	2	1.84
k127_4396259 flag=1 multi=28.0000 len=5687	0.6557	5687	0.5395	29.8400	1697	13	19	0.5628	0	1.29
k127_4424497 flag=0 multi=26.0549 len=4937	0.8604	4937	0.5584	42.8398	2115	16	17	0.5458	0	1.19
k127_4452930 flag=0 multi=36.5913 len=1595	0.1768	1595	0.5404	13.4796	215	1	1	0.4965	0	0.48
k127_4457552 flag=1 multi=16.0000 len=8293	3.8230	8293	0.5556	92.3309	7657	120	120	0.5384	4	2.67
k127_4490959 flag=1 multi=58.9040 len=3626	0.3855	3626	0.5472	21.6216	784	5	6	0.5230	0	0.89
k127_4492643 flag=1 multi=20.0000 len=3987	0.0000	3987	0.5443	0.0000	0	0	0	0.0000	-1	0.00
k127_4503049 flag=1 multi=26.0000 len=3741	1.6514	3741	0.5624	54.1032	2024	22	26	0.5781	1	2.28
k127_4513210 flag=0 multi=33.7737 len=1139	12.9122	1139	0.5522	72.2564	823	66	64	0.5470	2	19.57
k127_4528706 flag=0 multi=39.9571 len=2436	0.4278	2436	0.5411	26.0263	634	4	4	0.5000	0	0.76
k127_4535212 flag=1 multi=39.6186 len=6466	3.7157	6466	0.5186	78.3792	5068	89	96	0.4994	3	4.22
k127_4541486 flag=0 multi=21.8057 len=1208	19.6325	1208	0.5265	100.0000	1208	96	94	0.5359	20	11.76
k127_4545663 flag=1 multi=81.0000 len=1526	0.8807	1526	0.5419	45.3473	692	4	6	0.5584	0	1.11
k127_4561742 flag=0 multi=43.5588 len=5211	0.4974	5211	0.5446	28.5934	1490	12	8	0.5668	0	0.93
k127_4567592 flag=1 multi=47.9095 len=7353	0.3332	7353	0.5365	17.7479	1305	11	7	0.5393	0	0.85
k127_4574565 flag=0 multi=52.2221 len=4039	3.6734	4039	0.5340	95.2463	3847	55	55	0.5326	3	2.10
k127_4599924 flag=1 multi=35.0000 len=10310	0.2634	10310	0.5540	17.1581	1769	10	14	0.5706	0	0.68
k127_4604273 flag=1 multi=26.0000 len=2558	0.2134	2558	0.5442	15.8718	406	3	2	0.5549	0	0.53
k127_4627637 flag=1 multi=20.0000 len=3976	0.2477	3976	0.5355	13.4306	534	3	6	0.5435	0	0.70
k127_4635823 flag=1 multi=121.2708 len=2199	1.4743	2199	0.5457	65.8936	1449	11	15	0.5407	1	1.57
k127_4655890 flag=1 multi=31.0000 len=6803	0.3638	6803	0.5492	21.9756	1495	10	12	0.5604	0	0.85
k127_4676786 flag=0 multi=18.0220 len=5892	0.5915	5892	0.5468	31.8907	1879	15	15	0.5834	0	1.01
k127_4718367 flag=1 multi=76.7813 len=2153	7.1705	2153	0.5471	97.9099	2108	59	59	0.5279	7	3.60
k127_4769317 flag=1 multi=19.0000 len=2212	8.4444	2212	0.5484	100.0000	2212	63	68	0.5468	8	3.38
k127_4770162 flag=1 multi=28.9666 len=8504	0.6680	8504	0.5493	26.8579	2284	21	25	0.5973	0	1.51
k127_4776638 flag=1 multi=28.0000 len=1070	11.9439	1070	0.5299	91.9626	984	49	52	0.5738	8	12.73
k127_4778531 flag=1 multi=61.0000 len=1681	2.6639	1681	0.5431	79.4170	1335	16	17	0.5556	2	2.19
k127_4786491 flag=1 multi=20.0000 len=3682	0.2996	3682	0.5549	21.3743	787	5	5	0.5258	0	0.62
k127_4809519 flag=1 multi=14.0000 len=4709	0.3980	4709	0.5570	21.8093	1027	7	8	0.5635	0	0.98
k127_4827452 flag=1 multi=17.0000 len=1411	0.2750	1411	0.5301	19.2062	271	1	2	0.4914	0	0.60
k127_4834836 flag=1 multi=38.0000 len=2800	0.7100	2800	0.5407	39.8929	1117	7	10	0.5684	0	1.11
k127_4939235 flag=1 multi=42.0000 len=1190	5.7639	1190	0.5462	88.9916	1059	29	30	0.5275	3	8.32
k127_4958934 flag=0 multi=57.0566 len=1205	20.8730	1205	0.5353	100.0000	1205	95	94	0.5256	21	6.61
k127_4981625 flag=1 multi=97.0000 len=1070	7.5841	1070	0.5271	87.2897	934	32	28	0.5141	8	4.29
k127_4982976 flag=1 multi=19.0000 len=16982	0.6008	16982	0.5522	25.7214	4368	38	42	0.5737	0	1.32
k127_5013782 flag=1 multi=83.0000 len=1989	9.3117	1989	0.5470	98.7431	1964	60	60	0.5407	10	5.98
k127_5040547 flag=1 multi=41.0000 len=1312	7.2523	1312	0.5259	96.3415	1264	30	37	0.5325	7	4.77
k127_5048502 flag=0 multi=53.9826 len=2717	0.5432	2717	0.5322	31.8734	866	6	9	0.5317	0	0.96
k127_5114295 flag=0 multi=68.8271 len=3245	0.3359	3245	0.5458	17.5963	571	5	4	0.5894	0	1.00
k127_5126577 flag=1 multi=14.0000 len=3001	0.1373	3001	0.5525	10.4965	315	1	2	0.5908	0	0.43
k127_5206793 flag=0 multi=26.0165 len=6866	0.3101	6866	0.5385	21.1331	1451	10	9	0.5678	0	0.68
k127_5241647 flag=1 multi=24.0000 len=1996	1.3732	1996	0.5456	56.5130	1128	11	14	0.6090	1	1.89
k127_5252923 flag=1 multi=21.0000 len=3927	4.8042	3927	0.5332	93.3282	3665	74	76	0.5367	4	4.05
k127_5261105 flag=1 multi=37.0002 len=11147	0.3653	11147	0.5649	17.9600	2002	16	17	0.5678	0	0.91
k127_5273908 flag=1 multi=27.0841 len=2220	0.0739	2220	0.5351	7.3874	164	2	0	0.5939	0	0.26
k127_5294104 flag=1 multi=47.0295 len=13696	0.9252	13696	0.5475	51.1901	7011	49	46	0.5312	1	1.09
k127_5294982 flag=1 multi=41.0000 len=3026	6.8820	3026	0.5555	88.9954	2693	67	66	0.5547	6	4.56
k127_5319876 flag=0 multi=25.0000 len=2438	0.4315	2438	0.5513	25.8819	631	6	5	0.5768	0	0.80
k127_5321349 flag=1 multi=56.0000 len=5661	4.5029	5661	0.5427	98.3748	5569	94	98	0.5278	4	2.80
k127_5347394 flag=1 multi=25.0000 len=2696	0.4622	2696	0.5568	20.8086	561	5	5	0.5862	0	1.08
k127_5351370 flag=1 multi=18.0000 len=3407	1.7628	3407	0.5618	64.7197	2205	19	27	0.5684	1	2.23
k127_5386703 flag=1 multi=25.0000 len=10500	0.7543	10500	0.5442	42.5714	4470	31	29	0.5449	0	1.11
k127_5399109 flag=1 multi=30.0000 len=1789	7.9788	1789	0.5534	98.5467	1763	51	50	0.5436	7	4.64
k127_5404304 flag=0 multi=43.0000 len=1643	14.9988	1643	0.5569	100.0000	1643	86	93	0.5532	13	6.28
k127_5416139 flag=1 multi=26.3359 len=3973	0.4176	3973	0.5545	18.9529	753	6	7	0.5802	0	1.16
k127_5457457 flag=1 multi=71.9061 len=2023	15.8502	2023	0.5497	98.7642	1998	123	128	0.5642	15	10.84
k127_5487376 flag=1 multi=21.0000 len=2472	5.9701	2472	0.5514	99.1505	2451	56	59	0.5325	6	3.21
k127_5525272 flag=1 multi=20.1812 len=2230	2.3350	2230	0.5448	34.6637	773	17	25	0.5612	0	4.59
k127_5541959 flag=0 multi=36.0992 len=2053	0.3639	2053	0.5426	26.1081	536	3	3	0.5529	0	0.66
k127_5587930 flag=1 multi=85.8326 len=1065	8.5474	1065	0.5315	99.9061	1064	36	31	0.5250	9	3.63
k127_5619794 flag=1 multi=25.0000 len=1143	0.1636	1143	0.5433	16.3605	187	1	1	0.5288	0	0.37
k127_5634426 flag=1 multi=32.0000 len=4708	0.7103	4708	0.5395	40.5905	1911	11	13	0.5404	0	1.00
k127_5663454 flag=1 multi=25.3092 len=1204	0.1354	1204	0.5424	9.9668	120	0	3	0.5521	0	0.43
k127_5665647 flag=1 multi=54.0000 len=2455	6.6644	2455	0.5356	100.0000	2455	65	60	0.5294	7	2.88
k127_5667035 flag=0 multi=50.9924 len=3430	1.1752	3430	0.5490	41.1079	1410	15	19	0.5475	0	1.89
k127_5686881 flag=1 multi=54.0000 len=2538	0.6099	2538	0.5477	32.5059	825	7	6	0.5207	0	1.02
k127_5690770 flag=0 multi=40.1571 len=3500	0.5289	3500	0.5303	33.2286	1163	7	12	0.5643	0	1.06
k127_5705511 flag=1 multi=125.7448 len=1134	8.7275	1134	0.5467	89.2416	1012	53	25	0.5341	8	7.29
k127_5712418 flag=1 multi=88.9793 len=4865	9.6943	4865	0.5268	94.7790	4611	179	185	0.5300	9	6.59
k127_5716212 flag=0 multi=19.0280 len=6838	0.4827	6838	0.5447	26.8353	1835	13	14	0.5309	0	0.92
k127_5717104 flag=0 multi=46.1401 len=3460	0.3968	3460	0.5413	20.8671	722	4	7	0.5756	0	0.89
k127_5735261 flag=0 multi=70.7819 len=1874	11.3298	1874	0.5272	98.9328	1854	82	79	0.5110	9	5.81
k127_5759718 flag=1 multi=30.0000 len=3615	6.0943	3615	0.5477	95.9613	3469	80	84	0.5366	5	4.54
k127_5765822 flag=1 multi=19.0000 len=1324	0.6420	1324	0.5332	29.5317	391	3	3	0.5394	0	1.09
k127_5785529 flag=0 multi=45.0000 len=1230	7.4252	1230	0.5415	100.0000	1230	36	37	0.5299	7	2.27
k127_5795561 flag=1 multi=12.7678 len=3176	0.0919	3176	0.5535	5.1322	163	1	1	0.5582	0	0.41
k127_5851219 flag=1 multi=52.0000 len=1169	7.8409	1169	0.5398	76.1334	890	33	34	0.5496	8	6.58
k127_5857578 flag=0 multi=13.9242 len=1841	0.1532	1841	0.5356	8.5280	157	1	1	0.5745	0	0.52
k127_5872299 flag=1 multi=56.0000 len=1272	9.8970	1272	0.5464	89.8585	1143	46	50	0.5401	11	5.62
k127_5879345 flag=0 multi=42.6465 len=5853	8.7705	5853	0.5334	91.1669	5336	204	193	0.5317	6	8.22
k127_5902084 flag=1 multi=15.0000 len=1131	54.6074	1131	0.5668	70.2034	794	232	265	0.6383	4	105.39
k127_5913590 flag=0 multi=23.0211 len=4874	0.4682	4874	0.5406	26.4054	1287	10	9	0.5704	0	0.91
k127_5951065 flag=0 multi=37.1179 len=1102	0.6407	1102	0.5381	43.1942	476	3	3	0.5156	0	0.80
k127_3959 flag=1 multi=20.0000 len=1951	0.0000	1951	0.6407	0.0000	0	0	0	0.0000	-1	0.00
k127_6878 flag=0 multi=24.7816 len=20174	0.0936	20174	0.6555	3.9655	800	8	10	0.6336	0	0.52
k127_14298 flag=1 multi=30.4695 len=3737	0.0977	3737	0.6676	6.9039	258	1	3	0.6000	0	0.38
k127_38127 flag=0 multi=27.2506 len=18768	0.4770	18768	0.6395	19.8316	3722	33	31	0.5964	0	1.46
k127_54438 flag=0 multi=75.4006 len=5429	0.0177	5429	0.6182	0.9578	52	1	1	0.6250	0	0.18
k127_54720 flag=1 multi=3.0000 len=1078	0.0000	1078	0.6327	0.0000	0	0	0	0.0000	-1	0.00
k127_60018 flag=1 multi=36.3970 len=1540	46.3682	1540	0.6195	86.2987	1329	277	274	0.6360	12	84.80
k127_70398 flag=0 multi=18.0000 len=2587	0.0000	2587	0.6231	0.0000	0	0	0	0.0000	-1	0.00
k127_110052 flag=0 multi=32.0000 len=5782	0.0932	5782	0.6318	7.8692	455	2	3	0.6252	0	0.34
k127_124782 flag=0 multi=38.2997 len=14424	0.6519	14424	0.6455	16.4656	2375	39	42	0.6299	0	2.91
k127_134934 flag=1 multi=26.8542 len=2849	0.0000	2849	0.6322	0.0000	0	0	0	0.0000	-1	0.00
k127_135182 flag=1 multi=74.3350 len=5837	0.2870	5837	0.6303	20.0274	1169	8	6	0.5995	0	0.68
k127_141651 flag=1 multi=55.5864 len=7187	1.0541	7187	0.6547	25.8801	1860	27	40	0.6501	0	3.66
k127_167701 flag=0 multi=29.3500 len=1990	0.4427	1990	0.6437	17.9899	358	4	6	0.6459	0	1.21
k127_183111 flag=1 multi=38.0000 len=21265	0.1037	21265	0.6408	4.5286	963	11	10	0.6057	0	0.56
k127_184523 flag=0 multi=99.4217 len=14330	0.2334	14330	0.6571	13.0147	1865	13	17	0.6643	0	0.70
k127_189912 flag=0 multi=24.9899 len=23957	0.6833	23957	0.6414	14.9351	3578	74	70	0.6147	0	2.74
k127_193930 flag=0 multi=48.0251 len=9721	0.1792	9721	0.6383	7.0055	681	10	8	0.6459	0	0.88
k127_248879 flag=0 multi=41.0000 len=4027	0.1445	4027	0.6784	8.6665	349	3	3	0.6014	0	0.50
k127_251394 flag=1 multi=46.0000 len=4241	0.0137	4241	0.6185	1.3676	58	1	0	0.5345	0	0.12
k127_251474 flag=1 multi=16.0084 len=6697	0.0582	6697	0.6389	5.8235	390	2	3	0.6333	0	0.23
k127_283136 flag=1 multi=80.3905 len=25946	0.4965	25946	0.6514	10.5720	2743	49	61	0.6536	0	2.12
k127_297492 flag=1 multi=98.0000 len=5290	0.0919	5290	0.6306	6.2193	329	1	3	0.6564	0	0.38
k127_320427 flag=1 multi=43.7421 len=22051	0.0936	22051	0.6179	6.2764	1384	5	9	0.5725	0	0.42
k127_376409 flag=1 multi=24.0700 len=4411	0.0428	4411	0.6672	4.2847	189	0	2	0.6296	0	0.20
k127_376907 flag=0 multi=26.0000 len=2275	0.0646	2275	0.6321	6.4615	147	1	0	0.6531	0	0.25
k127_388100 flag=1 multi=26.3339 len=9840	1.3919	9840	0.6473	25.6707	2526	56	57	0.6391	0	3.85
k127_419870 flag=1 multi=33.4812 len=6931	0.4012	6931	0.6291	7.4015	513	8	13	0.6016	0	1.88
k127_423637 flag=1 multi=35.0000 len=1337	0.2580	1337	0.6313	17.6515	236	3	1	0.6029	0	0.64
k127_438720 flag=0 multi=14.0000 len=6229	0.1933	6229	0.6667	7.0637	440	3	8	0.6633	0	0.85
k127_442984 flag=1 multi=56.5790 len=7111	0.0515	7111	0.6467	3.4876	248	1	2	0.6721	0	0.29
k127_472664 flag=0 multi=32.9731 len=12003	0.3217	12003	0.6362	13.3550	1603	16	22	0.6242	0	1.28
k127_477699 flag=1 multi=31.1178 len=2385	0.0000	2385	0.6532	0.0000	0	0	0	0.0000	-1	0.00
k127_496360 flag=0 multi=141.0000 len=3816	0.0613	3816	0.6549	6.1321	234	1	1	0.6385	0	0.24
k127_509166 flag=1 multi=15.2789 len=9498	0.0930	9498	0.6430	5.0116	476	7	4	0.6806	0	0.49
k127_521837 flag=1 multi=70.0000 len=9172	1.0267	9172	0.6353	32.9372	3021	38	44	0.6113	0	2.08
k127_524703 flag=1 multi=3.0000 len=1000	0.0940	1000	0.6530	9.4000	94	1	0	0.7340	0	0.29
k127_525330 flag=0 multi=99.0283 len=11839	1.0054	11839	0.6414	21.9191	2595	50	55	0.6075	0	3.06
k127_532619 flag=0 multi=26.5585 len=9705	0.3087	9705	0.6449	7.2128	700	11	14	0.5914	0	1.46
k127_538041 flag=1 multi=36.0000 len=9985	3.6917	9985	0.6270	97.5063	9736	20	7	0.6274	4	1.30
k127_542750 flag=1 multi=32.0000 len=19787	0.7877	19787	0.6504	18.0421	3570	63	72	0.6260	0	2.67
k127_548370 flag=0 multi=18.0000 len=14934	0.2418	14934	0.6495	3.9909	596	16	17	0.6398	0	1.47
k127_554668 flag=1 multi=74.4775 len=5964	0.0791	5964	0.6276	6.4554	385	5	2	0.6318	0	0.32
k127_569295 flag=0 multi=18.0000 len=12229	0.1806	12229	0.6453	4.7183	577	10	10	0.6235	0	1.20
