#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_3245658 flag=0 multi=96.1328 len=2566	33.9610	2566	0.5620	100.0000	2566	342	337	0.5409	24	27.88
k127_3258467 flag=0 multi=121.0751 len=2390	22.2628	2390	0.5728	100.0000	2390	217	217	0.5585	21	8.17
k127_3259652 flag=0 multi=100.6675 len=2395	76.5653	2395	0.5674	100.0000	2395	698	732	0.5650	73	37.89
k127_3263199 flag=0 multi=104.0000 len=2477	60.9851	2477	0.5297	100.0000	2477	581	565	0.5164	59	15.68
k127_3266086 flag=0 multi=80.0000 len=1777	33.9679	1777	0.5785	100.0000	1777	236	224	0.5619	35	12.90
k127_3268945 flag=0 multi=95.8887 len=4341	41.5658	4341	0.5570	100.0000	4341	682	687	0.5531	48	28.97
k127_3271717 flag=0 multi=80.0721 len=2583	17.1343	2583	0.5579	100.0000	2583	167	176	0.5450	16	6.01
k127_3272813 flag=1 multi=180.5775 len=2127	94.0555	2127	0.5590	99.1537	2109	762	775	0.5595	36	113.05
k127_3275199 flag=0 multi=108.9281 len=6054	55.1084	6054	0.5808	100.0000	6054	1295	1318	0.5649	53	14.19
k127_3289746 flag=0 multi=111.6304 len=1258	56.0262	1258	0.5620	100.0000	1258	277	266	0.5439	56	16.43
k127_3297967 flag=0 multi=91.0000 len=1811	63.9823	1811	0.5848	100.0000	1811	461	472	0.5693	63	18.44
k127_3309911 flag=0 multi=122.7549 len=3599	59.0700	3599	0.5329	100.0000	3599	829	827	0.5234	58	14.28
k127_3312306 flag=0 multi=149.0000 len=1319	64.7536	1319	0.5224	100.0000	1319	329	343	0.5189	67	11.84
k127_3338133 flag=1 multi=93.0220 len=2721	26.3102	2721	0.5575	100.0000	2721	302	302	0.5580	23	19.20
k127_3347626 flag=0 multi=115.5776 len=1893	54.1912	1893	0.5674	100.0000	1893	406	417	0.5547	53	23.31
k127_3370957 flag=0 multi=103.6776 len=4965	55.0242	4965	0.5364	100.0000	4965	1062	1056	0.5261	55	15.24
k127_3372313 flag=0 multi=48.5289 len=1146	14.3368	1146	0.5724	99.6510	1142	64	65	0.5799	15	7.39
k127_3376543 flag=0 multi=144.5733 len=1266	42.7630	1266	0.5774	95.0237	1203	203	208	0.5621	40	25.99
k127_3385051 flag=0 multi=114.6164 len=1102	32.6180	1102	0.5590	100.0000	1102	156	148	0.5556	32	19.69
k127_3385372 flag=0 multi=117.4068 len=2059	67.2822	2059	0.5289	100.0000	2059	530	532	0.5066	64	25.39
k127_3388366 flag=0 multi=131.2397 len=2084	53.6147	2084	0.5744	100.0000	2084	437	426	0.5587	54	19.08
k127_3400474 flag=1 multi=84.7904 len=2933	49.4940	2933	0.5704	100.0000	2933	564	559	0.5597	55	21.16
k127_3422506 flag=0 multi=111.9758 len=1367	42.5443	1367	0.5750	100.0000	1367	218	230	0.5654	43	10.07
k127_3422873 flag=0 multi=130.5607 len=2458	61.2278	2458	0.5203	100.0000	2458	581	563	0.5094	61	17.77
k127_3427294 flag=0 multi=58.0000 len=3629	63.4483	3629	0.5721	100.0000	3629	885	882	0.5578	59	25.20
k127_3440435 flag=1 multi=105.8593 len=3113	40.2853	3113	0.5487	100.0000	3113	449	457	0.5561	42	26.88
k127_3451243 flag=0 multi=127.2237 len=1884	63.5021	1884	0.5165	100.0000	1884	471	458	0.5184	63	15.45
k127_3465314 flag=0 multi=107.7929 len=2889	60.6078	2889	0.5576	100.0000	2889	680	692	0.5498	63	17.82
k127_3465395 flag=0 multi=131.2591 len=1420	223.6669	1420	0.5169	100.0000	1420	1176	1159	0.5417	54	305.87
k127_3466863 flag=0 multi=153.9349 len=1908	59.7055	1908	0.5545	100.0000	1908	435	432	0.5522	61	13.08
k127_3469803 flag=0 multi=121.7383 len=2924	61.9070	2924	0.5441	100.0000	2924	697	696	0.5356	61	17.90
k127_3475165 flag=1 multi=84.9956 len=14514	28.7214	14514	0.5478	100.0000	14514	1611	1605	0.5432	27	12.37
k127_3483134 flag=0 multi=134.0552 len=3223	48.4006	3223	0.5721	100.0000	3223	601	600	0.5506	47	12.54
k127_3484568 flag=0 multi=48.0590 len=1956	84.5112	1956	0.5148	100.0000	1956	637	633	0.5001	54	71.51
k127_3490812 flag=0 multi=124.5140 len=4903	68.9382	4903	0.5613	100.0000	4903	1301	1299	0.5518	68	15.60
k127_3492317 flag=0 multi=86.2933 len=1351	23.5670	1351	0.5500	100.0000	1351	122	121	0.5496	24	6.47
k127_3502876 flag=0 multi=112.9795 len=4859	63.5752	4859	0.5388	100.0000	4859	1166	1171	0.5288	64	17.37
k127_3503737 flag=0 multi=81.1069 len=1484	21.1085	1484	0.5505	100.0000	1484	125	124	0.5462	22	6.65
k127_3529421 flag=0 multi=52.6654 len=1944	51.4501	1944	0.5653	100.0000	1944	404	392	0.5543	53	13.18
k127_3531924 flag=0 multi=61.9396 len=2941	50.0228	2941	0.5468	100.0000	2941	584	576	0.5306	49	19.69
k127_3547993 flag=0 multi=144.4032 len=2607	79.2213	2607	0.5420	100.0000	2607	777	804	0.5194	71	33.78
k127_3548315 flag=0 multi=173.7889 len=1136	59.2447	1136	0.5308	100.0000	1136	261	251	0.5139	59	19.92
k127_3557565 flag=0 multi=106.4861 len=4760	33.2803	4760	0.5618	100.0000	4760	596	604	0.5507	33	8.21
k127_3558413 flag=0 multi=110.9440 len=1483	63.3999	1483	0.5556	100.0000	1483	372	366	0.5415	65	19.34
k127_3558888 flag=0 multi=90.2754 len=1042	36.5058	1042	0.5518	100.0000	1042	149	145	0.5466	39	10.18
k127_3559808 flag=1 multi=145.0664 len=3139	71.1150	3139	0.5473	100.0000	3139	852	888	0.5744	18	69.30
k127_3560066 flag=0 multi=114.8050 len=1445	24.5073	1445	0.5633	100.0000	1445	140	140	0.5604	26	8.42
k127_3586983 flag=0 multi=122.2416 len=2867	66.0614	2867	0.5399	100.0000	2867	713	734	0.5272	68	21.87
k127_3587532 flag=0 multi=204.2177 len=1762	50.8292	1762	0.5715	100.0000	1762	348	354	0.5450	46	19.72
k127_3591947 flag=0 multi=97.9484 len=1348	45.0549	1348	0.5534	100.0000	1348	221	233	0.5478	48	13.14
k127_3594401 flag=0 multi=105.2862 len=1018	232.6945	1018	0.5737	100.0000	1018	944	890	0.5890	53	384.27
k127_3597383 flag=0 multi=103.0488 len=1050	71.7362	1050	0.5286	100.0000	1050	286	291	0.5122	75	28.40
k127_3616838 flag=0 multi=84.0498 len=1211	26.9381	1211	0.5739	100.0000	1211	127	125	0.5643	28	10.79
k127_3625163 flag=0 multi=55.1741 len=1672	59.5969	1672	0.5676	100.0000	1672	384	372	0.5576	59	13.28
k127_3628571 flag=1 multi=127.3429 len=2011	54.6216	2011	0.5500	100.0000	2011	426	420	0.5364	52	17.73
k127_3631772 flag=0 multi=89.6655 len=1774	35.8202	1774	0.5614	100.0000	1774	238	244	0.5565	33	18.43
k127_3644609 flag=0 multi=110.5626 len=1014	21.1282	1014	0.5848	76.7258	778	84	91	0.6027	24	15.44
k127_3646905 flag=0 multi=119.9410 len=4976	25.0529	4976	0.5778	100.0000	4976	483	479	0.5728	22	14.81
k127_3657376 flag=1 multi=90.0008 len=5193	14.4706	5193	0.5390	100.0000	5193	290	276	0.5296	12	8.41
k127_3672463 flag=0 multi=85.0600 len=1410	62.3986	1410	0.5745	100.0000	1410	339	336	0.5648	63	13.48
k127_3682335 flag=1 multi=95.3534 len=1126	53.3615	1126	0.5400	100.0000	1126	235	214	0.5264	53	24.60
k127_3690101 flag=0 multi=95.4094 len=10672	24.4821	10672	0.5351	100.0000	10672	1000	1007	0.5256	24	7.69
k127_3693233 flag=0 multi=85.0950 len=5748	57.1808	5748	0.5590	100.0000	5748	1256	1280	0.5471	57	17.34
k127_3697861 flag=0 multi=109.6860 len=1401	34.0964	1401	0.5232	100.0000	1401	179	183	0.5201	34	12.47
k127_3698833 flag=1 multi=224.0000 len=1028	23.9348	1028	0.5710	100.0000	1028	94	96	0.5612	25	6.90
k127_3708345 flag=0 multi=81.9601 len=1756	35.1185	1756	0.5285	100.0000	1756	233	225	0.5237	37	17.06
k127_3711454 flag=0 multi=55.4217 len=1436	38.6240	1436	0.5362	100.0000	1436	214	201	0.5314	37	18.64
k127_3722338 flag=0 multi=137.6684 len=2428	66.8604	2428	0.5222	100.0000	2428	643	621	0.5147	66	16.66
k127_3727949 flag=0 multi=102.0210 len=2268	23.4092	2268	0.5591	100.0000	2268	212	200	0.5453	25	9.41
k127_3739019 flag=0 multi=48.1963 len=1095	35.9068	1095	0.5699	100.0000	1095	151	164	0.5657	38	13.23
k127_3760487 flag=0 multi=60.7678 len=1333	29.3608	1333	0.5236	98.8747	1318	154	156	0.5170	23	24.60
k127_3791396 flag=0 multi=101.4866 len=3569	67.7560	3569	0.5730	99.8599	3564	929	926	0.5577	68	18.14
k127_3798226 flag=0 multi=50.9886 len=1358	0.4175	1358	0.5692	23.7113	322	1	3	0.6049	0	0.87
k127_3804859 flag=0 multi=71.0820 len=2372	28.7559	2372	0.5413	100.0000	2372	249	276	0.5297	25	12.79
k127_3809456 flag=0 multi=93.4652 len=1004	58.8197	1004	0.5398	100.0000	1004	224	238	0.5331	59	13.48
k127_3824686 flag=0 multi=72.3797 len=1968	64.9868	1968	0.5351	100.0000	1968	516	495	0.5252	69	20.27
k127_3835371 flag=0 multi=71.0000 len=1368	33.1542	1368	0.5373	100.0000	1368	174	176	0.5142	33	12.82
k127_3836449 flag=0 multi=97.6757 len=12719	30.3426	12719	0.5834	100.0000	12719	1480	1488	0.5765	29	14.18
k127_3840858 flag=0 multi=134.0000 len=1513	29.8103	1513	0.5274	100.0000	1513	178	174	0.5267	27	14.10
k127_3844831 flag=0 multi=119.6020 len=2921	34.0599	2921	0.5389	75.4536	2204	372	374	0.5468	3	48.34
k127_3847268 flag=1 multi=87.9129 len=4490	38.9548	4490	0.5586	100.0000	4490	656	680	0.5537	33	23.97
k127_3861566 flag=0 multi=121.0390 len=1795	70.1844	1795	0.5276	100.0000	1795	480	477	0.5198	73	19.81
k127_3861920 flag=0 multi=67.9306 len=4262	79.8268	4262	0.5690	100.0000	4262	1329	1331	0.6047	16	194.50
k127_3877136 flag=1 multi=108.0000 len=2116	16.7831	2116	0.5468	100.0000	2116	133	141	0.5516	13	13.26
k127_3897427 flag=0 multi=111.6063 len=1801	55.6802	1801	0.5502	100.0000	1801	396	387	0.5285	53	20.38
k127_3911070 flag=0 multi=101.3646 len=5182	57.7437	5182	0.5681	100.0000	5182	1165	1173	0.5547	57	15.37
k127_3919502 flag=0 multi=65.9702 len=1504	63.1310	1504	0.5898	100.0000	1504	363	377	0.5732	64	11.39
k127_3919929 flag=0 multi=90.4269 len=1392	76.8815	1392	0.5374	100.0000	1392	403	409	0.5104	69	34.43
k127_3928783 flag=0 multi=125.8795 len=1994	33.5767	1994	0.5602	100.0000	1994	275	258	0.5844	25	22.86
k127_3932777 flag=0 multi=208.1264 len=1432	48.5754	1432	0.5503	100.0000	1432	273	271	0.5354	49	17.69
k127_3944037 flag=0 multi=88.4603 len=2219	38.9031	2219	0.5228	100.0000	2219	323	331	0.5080	37	13.65
k127_3948139 flag=1 multi=49.0000 len=1119	71.0125	1119	0.5809	100.0000	1119	312	299	0.5683	65	40.05
k127_3949558 flag=0 multi=88.5150 len=1358	51.4462	1358	0.5700	100.0000	1358	264	270	0.5633	54	12.84
k127_3953277 flag=0 multi=96.5209 len=1035	54.7324	1035	0.5333	100.0000	1035	239	219	0.4979	54	30.58
k127_3957933 flag=0 multi=98.0000 len=1388	49.5238	1388	0.5231	100.0000	1388	271	267	0.5228	52	15.09
k127_3971899 flag=0 multi=109.0877 len=2669	55.7160	2669	0.5538	100.0000	2669	596	585	0.5415	55	18.51
k127_3981785 flag=0 multi=115.3101 len=1391	59.7584	1391	0.5773	100.0000	1391	315	324	0.5623	62	11.98
k127_3986385 flag=0 multi=65.0000 len=1643	1.9324	1643	0.5971	73.0980	1201	11	15	0.5796	2	1.67
k127_4009650 flag=0 multi=75.0705 len=3887	56.2380	3887	0.5120	100.0000	3887	838	851	0.5075	56	17.34
k127_4010127 flag=0 multi=86.7862 len=4847	61.4489	4847	0.5432	100.0000	4847	1149	1161	0.5144	57	23.98
k127_4012476 flag=0 multi=112.0000 len=1129	73.7741	1129	0.5359	100.0000	1129	324	310	0.5288	74	18.33
k127_4015953 flag=0 multi=80.8140 len=2633	45.6179	2633	0.5853	100.0000	2633	468	477	0.5714	47	14.88
k127_4016146 flag=0 multi=68.6626 len=1437	29.7418	1437	0.5456	100.0000	1437	168	167	0.5409	28	8.18
k127_4020818 flag=1 multi=205.2444 len=3801	33.3128	3801	0.5691	100.0000	3801	490	486	0.5609	33	8.33
k127_4022228 flag=0 multi=108.9048 len=1597	53.5260	1597	0.5623	100.0000	1597	319	331	0.5526	52	13.51
k127_4029524 flag=0 multi=84.2756 len=1825	45.6055	1825	0.5748	100.0000	1825	319	321	0.5607	46	10.05
k127_4030247 flag=0 multi=92.9190 len=8264	31.5849	8264	0.5398	100.0000	8264	997	994	0.5321	29	13.69
k127_4048722 flag=0 multi=142.7297 len=1862	24.3963	1862	0.5591	100.0000	1862	174	168	0.5543	23	7.35
k127_4049707 flag=0 multi=139.0000 len=1161	65.6245	1161	0.5538	100.0000	1161	293	279	0.5416	64	25.77
k127_4054637 flag=1 multi=62.0000 len=2218	58.1844	2218	0.5433	100.0000	2218	524	460	0.5236	57	20.54
k127_4055743 flag=0 multi=119.5129 len=4828	58.0795	4828	0.5543	100.0000	4828	1091	1090	0.5396	58	17.63
k127_4067647 flag=0 multi=95.0000 len=2563	32.6235	2563	0.5572	100.0000	2563	319	320	0.5512	24	18.83
k127_4077226 flag=0 multi=130.0000 len=1241	52.9130	1241	0.5584	100.0000	1241	260	251	0.5521	53	18.21
k127_4083140 flag=0 multi=82.0360 len=1322	16.5446	1322	0.5227	100.0000	1322	95	89	0.5152	16	5.84
k127_4092055 flag=0 multi=94.9197 len=1185	47.5890	1185	0.5527	100.0000	1185	217	215	0.5398	49	18.44
k127_4102515 flag=1 multi=78.0000 len=1416	59.6045	1416	0.5494	100.0000	1416	319	333	0.5405	55	31.14
k127_4109420 flag=0 multi=95.0172 len=2215	45.7625	2215	0.5625	98.7359	2187	392	393	0.5478	48	22.16
k127_4111599 flag=0 multi=105.4563 len=3458	32.1550	3458	0.5442	100.0000	3458	422	419	0.5348	33	10.09
k127_4120734 flag=1 multi=87.0184 len=1816	51.2566	1816	0.5463	100.0000	1816	349	350	0.5309	54	17.66
k127_4123075 flag=1 multi=77.0000 len=2386	56.2020	2386	0.5432	100.0000	2386	531	529	0.5382	57	19.42
k127_4173987 flag=0 multi=128.6492 len=1082	64.5111	1082	0.5379	100.0000	1082	272	260	0.5289	65	18.28
k127_4200230 flag=0 multi=111.5761 len=2052	45.5049	2052	0.5595	100.0000	2052	362	356	0.5642	41	22.87
k127_4206328 flag=0 multi=54.4306 len=1121	75.8189	1121	0.5343	100.0000	1121	347	315	0.5410	48	63.85
k127_4212653 flag=0 multi=158.8604 len=1996	70.1438	1996	0.5200	100.0000	1996	532	550	0.5110	71	17.38
k127_4216966 flag=0 multi=153.8331 len=4538	55.7761	4538	0.5674	100.0000	4538	981	980	0.5533	55	14.46
k127_4228884 flag=0 multi=99.4713 len=1854	69.1699	1854	0.5221	100.0000	1854	471	482	0.5093	71	19.80
k127_4237262 flag=0 multi=154.1991 len=1860	35.1516	1860	0.5237	100.0000	1860	246	249	0.5174	28	17.90
k127_4260815 flag=0 multi=96.2745 len=2823	51.6752	2823	0.5604	100.0000	2823	576	573	0.5464	51	15.50
k127_4261656 flag=0 multi=121.4552 len=1164	98.4038	1164	0.5155	100.0000	1164	435	431	0.5051	99	22.44
k127_4269898 flag=0 multi=84.9446 len=2727	25.8141	2727	0.5413	100.0000	2727	261	262	0.5403	27	8.24
k127_4270997 flag=0 multi=73.9569 len=1357	39.5225	1357	0.5689	100.0000	1357	224	200	0.5607	28	29.83
k127_4278724 flag=0 multi=71.7849 len=2275	130.5881	2275	0.5609	100.0000	2275	795	802	0.5541	132	19.14
k127_4279724 flag=0 multi=98.0000 len=2077	49.4405	2077	0.5407	100.0000	2077	403	382	0.5352	52	14.25
k127_4286254 flag=0 multi=242.6521 len=5281	74.5205	5281	0.5156	100.0000	5281	1501	1486	0.5018	70	26.86
k127_4294217 flag=0 multi=417.5724 len=1184	42.2111	1184	0.5127	100.0000	1184	183	188	0.5070	43	12.24
k127_4294846 flag=0 multi=76.8742 len=1280	47.1609	1280	0.5867	100.0000	1280	246	245	0.5735	48	16.22
k127_4301124 flag=1 multi=69.6594 len=2376	27.3981	2376	0.5497	96.8855	2302	258	255	0.5341	28	13.00
k127_4312039 flag=0 multi=81.2124 len=1855	36.5067	1855	0.5553	100.0000	1855	277	268	0.5395	36	25.12
k127_4313076 flag=0 multi=86.9478 len=1907	60.9953	1907	0.5312	100.0000	1907	459	448	0.5244	62	19.13
k127_4314775 flag=0 multi=87.0060 len=3812	57.2072	3812	0.5635	100.0000	3812	841	839	0.5483	55	18.98
k127_4314878 flag=0 multi=87.6472 len=1119	60.4379	1119	0.5469	100.0000	1119	266	255	0.5253	64	23.90
k127_4315934 flag=0 multi=81.4141 len=1955	46.4230	1955	0.5795	100.0000	1955	346	344	0.5626	47	12.92
k127_4318483 flag=0 multi=162.5201 len=1273	46.8492	1273	0.5727	100.0000	1273	254	229	0.5573	49	12.60
k127_4325069 flag=1 multi=59.5732 len=4091	48.5373	4091	0.5546	100.0000	4091	752	757	0.5511	49	17.48
k127_4326282 flag=0 multi=88.4278 len=1630	60.4945	1630	0.5448	100.0000	1630	386	370	0.5387	63	14.63
k127_4326785 flag=0 multi=72.7238 len=2618	93.5138	2618	0.5733	100.0000	2618	913	917	0.5735	93	30.92
k127_4350111 flag=0 multi=58.0221 len=1393	74.2929	1393	0.5212	100.0000	1393	403	381	0.5248	81	23.60
k127_4366517 flag=0 multi=230.0000 len=1111	28.9694	1111	0.5473	100.0000	1111	121	131	0.5399	28	10.49
k127_4369128 flag=0 multi=107.0000 len=2072	48.9421	2072	0.5497	100.0000	2072	387	393	0.5358	49	13.56
k127_4369753 flag=0 multi=155.6336 len=1557	25.7091	1557	0.5793	100.0000	1557	150	150	0.5716	25	13.69
k127_4374948 flag=0 multi=126.6732 len=1256	32.1863	1256	0.5725	89.5701	1125	160	156	0.5581	35	20.76
k127_4393120 flag=1 multi=152.7604 len=8170	54.6129	8170	0.5635	100.0000	8170	1642	1642	0.5522	54	15.06
k127_4400783 flag=0 multi=135.6733 len=2909	60.9357	2909	0.5435	100.0000	2909	678	703	0.5365	61	12.08
k127_4409295 flag=0 multi=65.0030 len=1460	41.5466	1460	0.5500	100.0000	1460	235	239	0.5375	36	19.49
k127_4411521 flag=1 multi=78.8042 len=2231	54.3859	2231	0.5446	97.3106	2171	468	459	0.5111	56	27.34
k127_4415168 flag=0 multi=102.9476 len=2361	69.1457	2361	0.5379	100.0000	2361	621	614	0.5300	68	22.66
k127_4435844 flag=0 multi=240.0000 len=2247	48.0970	2247	0.5763	100.0000	2247	408	418	0.5634	47	10.87
k127_4439389 flag=0 multi=166.3773 len=1068	52.4139	1068	0.5262	100.0000	1068	217	212	0.5046	48	22.54
k127_4440437 flag=0 multi=77.1731 len=1750	59.3509	1750	0.5469	100.0000	1750	414	412	0.5350	56	18.71
k127_4454145 flag=0 multi=96.5963 len=4021	43.4452	4021	0.5710	100.0000	4021	653	667	0.5548	36	26.48
k127_4454888 flag=0 multi=69.7142 len=1376	1.3750	1376	0.5523	62.8634	865	10	9	0.5435	1	1.52
k127_4459679 flag=0 multi=93.0000 len=1014	43.5158	1014	0.5473	100.0000	1014	166	169	0.5459	45	12.17
k127_4469765 flag=0 multi=117.1375 len=4555	60.5816	4555	0.5381	100.0000	4555	1035	1052	0.5222	56	19.29
k127_4482267 flag=0 multi=66.0000 len=1142	16.3459	1142	0.5639	100.0000	1142	67	75	0.5410	12	10.85
k127_4492615 flag=0 multi=77.4336 len=1746	18.7113	1746	0.5584	100.0000	1746	128	129	0.5494	19	6.48
k127_4495923 flag=0 multi=83.6659 len=2240	41.9018	2240	0.5469	100.0000	2240	347	359	0.5386	41	9.66
k127_4508617 flag=0 multi=110.0031 len=1751	58.8715	1751	0.5585	100.0000	1751	401	400	0.5462	56	16.70
k127_4509781 flag=0 multi=139.0000 len=1002	59.6397	1002	0.5589	100.0000	1002	239	242	0.5470	65	20.28
k127_4520124 flag=0 multi=85.7211 len=1547	29.1551	1547	0.5501	100.0000	1547	179	178	0.5531	28	8.57
k127_4521520 flag=0 multi=134.2994 len=2218	65.5153	2218	0.5550	100.0000	2218	547	549	0.5425	63	17.68
k127_4522067 flag=1 multi=84.9495 len=3454	31.5828	3454	0.5330	100.0000	3454	429	431	0.5286	22	24.03
k127_4531985 flag=0 multi=105.7998 len=2050	54.2346	2050	0.5610	100.0000	2050	394	379	0.5560	49	34.12
k127_4544437 flag=0 multi=103.5843 len=1082	86.1063	1082	0.5591	100.0000	1082	367	362	0.5571	84	28.62
k127_4545501 flag=0 multi=248.3090 len=1182	60.2682	1182	0.5668	100.0000	1182	282	288	0.5411	56	21.63
k127_4559356 flag=0 multi=95.6634 len=1785	73.3244	1785	0.5193	100.0000	1785	506	505	0.5191	73	17.76
k127_4562631 flag=0 multi=90.5902 len=2550	22.0318	2550	0.5643	100.0000	2550	216	222	0.5484	19	11.28
k127_4570115 flag=0 multi=82.9763 len=2489	24.5123	2489	0.5384	100.0000	2489	244	230	0.5201	17	15.67
k127_4573224 flag=0 multi=141.9525 len=4759	47.0618	4759	0.5644	100.0000	4759	854	857	0.5479	47	14.76
k127_4578696 flag=0 multi=134.2231 len=3552	75.2894	3552	0.5346	100.0000	3552	1040	1006	0.5180	75	26.92
k127_4580343 flag=0 multi=73.2733 len=2608	31.1576	2608	0.5495	94.7853	2472	315	316	0.5236	30	19.92
k127_4580613 flag=0 multi=72.0672 len=4326	54.4720	4326	0.5349	100.0000	4326	901	880	0.5274	55	15.18
k127_4590725 flag=0 multi=135.0000 len=1517	59.3263	1517	0.5372	100.0000	1517	344	341	0.5297	61	19.26
k127_4600670 flag=0 multi=203.0000 len=1763	45.0596	1763	0.5576	100.0000	1763	319	319	0.5527	46	21.96
k127_4611130 flag=0 multi=102.5467 len=2439	64.2497	2439	0.5547	100.0000	2439	594	608	0.5482	67	15.14
k127_4626564 flag=0 multi=108.0125 len=1403	86.3008	1403	0.5153	100.0000	1403	472	465	0.4982	86	31.00
k127_4631823 flag=1 multi=89.7009 len=1829	56.3160	1829	0.5517	100.0000	1829	418	400	0.5470	49	31.36
k127_4635213 flag=0 multi=82.4721 len=4399	47.6729	4399	0.5524	100.0000	4399	821	819	0.5332	46	17.18
k127_4636259 flag=0 multi=64.8820 len=4084	29.3741	4084	0.5517	100.0000	4084	455	440	0.5466	23	18.73
k127_4645593 flag=0 multi=95.4014 len=5389	36.7760	5389	0.5741	100.0000	5389	772	779	0.5629	28	22.44
k127_4645874 flag=0 multi=75.5439 len=1265	0.5494	1265	0.5913	31.9368	404	2	3	0.5245	0	0.86
k127_4671828 flag=0 multi=173.2670 len=2412	57.6973	2412	0.5634	100.0000	2412	545	528	0.5541	55	14.63
k127_4675614 flag=0 multi=111.3964 len=3671	37.4078	3671	0.5380	100.0000	3671	534	525	0.5284	36	10.47
k127_4679722 flag=0 multi=163.7117 len=1112	59.0845	1112	0.5612	100.0000	1112	266	260	0.5513	58	14.04
k127_4698553 flag=0 multi=121.3815 len=1304	59.3213	1304	0.5399	100.0000	1304	318	315	0.5231	54	26.38
k127_4699045 flag=0 multi=97.0000 len=2949	28.3554	2949	0.5544	100.0000	2949	322	324	0.5433	23	14.92
k127_4718336 flag=0 multi=77.0000 len=1904	30.6817	1904	0.5252	100.0000	1904	234	219	0.5220	30	12.29
k127_4744547 flag=0 multi=48.3265 len=2372	59.9060	2372	0.5325	100.0000	2372	540	543	0.5240	60	18.35
k127_4747136 flag=0 multi=98.9191 len=1907	44.3214	1907	0.5868	100.0000	1907	349	337	0.5663	45	12.40
k127_4747230 flag=0 multi=173.1595 len=4441	37.3537	4441	0.5713	100.0000	4441	631	634	0.5502	36	13.15
k127_4747395 flag=0 multi=107.4977 len=1011	35.7557	1011	0.5687	100.0000	1011	142	144	0.5648	35	12.92
k127_4755184 flag=1 multi=158.4104 len=3840	48.2076	3840	0.5497	100.0000	3840	687	699	0.5354	48	16.71
k127_4766649 flag=0 multi=93.9047 len=4721	40.5259	4721	0.5829	100.0000	4721	755	725	0.5685	37	21.82
k127_4792221 flag=0 multi=104.3425 len=1324	59.0816	1324	0.5597	100.0000	1324	310	303	0.5509	64	19.86
k127_4811565 flag=0 multi=102.2003 len=1295	54.1004	1295	0.5035	100.0000	1295	270	268	0.5012	59	18.25
k127_4830087 flag=1 multi=161.4975 len=10295	60.2735	10295	0.5814	100.0000	10295	2384	2416	0.5676	64	21.97
k127_4832576 flag=0 multi=48.1215 len=1567	52.2993	1567	0.5578	100.0000	1567	331	320	0.5592	39	43.76
k127_4833304 flag=0 multi=214.2852 len=1151	56.7150	1151	0.5743	100.0000	1151	249	258	0.5618	57	14.93
k127_4834661 flag=0 multi=116.5974 len=8203	37.9244	8203	0.5569	100.0000	8203	1194	1168	0.5600	33	17.82
k127_4848045 flag=0 multi=181.7070 len=1383	37.2176	1383	0.5286	100.0000	1383	204	204	0.5309	27	26.02
k127_4858932 flag=0 multi=62.9344 len=1956	28.4438	1956	0.5624	100.0000	1956	213	215	0.5412	22	19.11
k127_4861142 flag=0 multi=131.9907 len=6157	33.9037	6157	0.5720	100.0000	6157	775	794	0.5580	26	20.68
k127_4861898 flag=1 multi=59.0000 len=1051	43.5871	1051	0.5614	100.0000	1051	179	163	0.5556	39	20.45
k127_4874261 flag=0 multi=117.0000 len=1092	25.1712	1092	0.5513	100.0000	1092	103	111	0.5380	23	13.87
k127_4882663 flag=0 multi=109.6939 len=1107	48.1274	1107	0.4995	100.0000	1107	205	196	0.4933	35	43.25
k127_4887479 flag=0 multi=93.5234 len=2351	41.0064	2351	0.5610	100.0000	2351	380	377	0.5496	47	20.98
k127_4888129 flag=0 multi=90.0000 len=1589	33.8150	1589	0.5318	100.0000	1589	203	209	0.5331	32	10.09
k127_4893863 flag=0 multi=103.7709 len=1917	19.5702	1917	0.5816	100.0000	1917	146	141	0.5640	17	8.26
